,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
1322,Graves Blanc,Graves Blanc 2022,2022,Bordeaux,0,La Quille,13.0,3.8,135
1323,Blanc,Blanc 2020,2020,Cite de Carcassonne,0,Domaine de l'Estagnère,13.0,3.6,31
1324,Tenuta Civranetta Pinot Grigio,Tenuta Civranetta Pinot Grigio 2020,2020,Venezia,0,Fidora,13.0,3.7,787
1325,Le Sud,Le Sud 2021,2021,Côtes Catalanes,0,Mas de Lavail,13.0,3.7,75
1326,Merwah,Merwah 2020,2020,Bekaa Valley,0,Château Ksara,13.0,3.7,580
1327,Sauvignon Blanc,Sauvignon Blanc 2019,2019,Transsylvanië,0,Liliac,13.0,3.9,1024
1328,Lune d'Argent,Lune d'Argent 2021,2021,Bordeaux,0,Clos des Lunes,13.0,3.7,6577
1329,Kate Sauvignon Blanc,Kate Sauvignon Blanc 2020,2020,Pays d'Oc,0,Aubert et Mathieu,13.0,4.0,322
1330,Anima Chardonnay,Anima Chardonnay 2019,2019,Dealu Mare,0,Aurelia Visinescu,13.0,4.0,729
1331,Barraban,Barraban 2021,2021,Luberon,0,Bastide du Claux,13.0,3.8,487
1332,Los Cardos Sauvignon Blanc,Los Cardos Sauvignon Blanc 2019,2019,Valle de Uco,0,Doña Paula,13.01,3.5,4327
1333,120 Reserva Especial Chardonnay,120 Reserva Especial Chardonnay 2019,2019,Central Valley,0,Santa Rita,13.01,3.3,7673
1334,Baronne Charlotte Graves Blanc,Baronne Charlotte Graves Blanc 2011,2011,Graves,0,Baron Philippe de Rothschild,13.05,3.6,357
1335,Tradition Müller Thurgau,Tradition Müller Thurgau 2018,2018,Südtirol - Alto Adige,0,Terlan (Terlano),13.06,3.8,1225
1336,Fornaci Gavi di Tassarolo,Fornaci Gavi di Tassarolo 2018,2018,Gavi,0,Castellari Bergaglio,13.07,4.0,1613
1337,Mosec Bianco,Mosec Bianco 2022,2022,Piemonte,0,Cascina Carlot,13.08,3.9,94
1338,Le Nuvole Bianco,Le Nuvole Bianco 2021,2021,Lazio,0,Marco Antonelli,13.08,3.4,36
1339,Grillo,Grillo 2022,2022,Sicilia,0,Feudo Disisa,13.08,3.8,529
1340,Soleluna Pinot Nero,Soleluna Pinot Nero 2021,2021,Lombardije,0,Picchioni Andrea,13.08,3.4,58
1341,Pinot Grigio Trentino,Pinot Grigio Trentino 2022,2022,Trentino,0,Armando Simoncelli,13.08,3.6,141
1342,Mosec Bianco,Mosec Bianco 2021,2021,Piemonte,0,Cascina Carlot,13.08,3.9,94
1343,Versus Incrocio Bruni 54,Versus Incrocio Bruni 54 2022,2022,Marche,0,Vignamato,13.08,4.0,341
1344,Cuvée César Pinot Gris,Cuvée César Pinot Gris 2017,2017,Elzas,0,Joseph Gsell,13.088333333333333,3.9,42
1345,Pinot Grigio,Pinot Grigio 2020,2020,Zuidoost-Australië,0,Barramundi,13.09,3.4,326
1346,Pouilly-Fumé,Pouilly-Fumé 2022,2022,Pouilly-Fumé,0,Domaine de Bel Air,13.091666666666667,3.9,974
1347,Graves Blanc,Graves Blanc 2019,2019,Bordeaux,0,La Quille,13.1,3.8,135
1348,Mapu Reserva Chardonnay,Mapu Reserva Chardonnay 2020,2020,Maipo Valley,0,Baron Philippe de Rothschild,13.1,3.4,2136
1349,Müller Thurgau,Müller Thurgau 2021,2021,Trentino,0,Nicolodi Alfio,13.1,3.6,95
1350,Riesling Trocken,Riesling Trocken 2021,2021,Rheinhessen,0,Schlossmühlenhof,13.15,4.0,225
1351,Porta da Ría Albariño,Porta da Ría Albariño 2021,2021,Rías Baixas,0,Rectoral do Umia,13.15,4.1,671
1352,Sauvignon Blanc Touraine,Sauvignon Blanc Touraine 2022,2022,Touraine,0,Domaine de la Renne,13.15,3.8,483
1353,Finca Valdelagunde Cuveé Especial,Finca Valdelagunde Cuveé Especial 2022,2022,Castilië en León,0,Bodegas Pedro Escudero,13.15,4.1,3201
1354,San Basso Passerina,San Basso Passerina 2020,2020,Marche,0,Cocci Grifoni,13.15,3.5,363
1355,Verdejo,Verdejo 2022,2022,Rueda,0,Javier Sanz Viticultor,13.15,3.9,3574
1356,Cadetto Trebbiano d'Abruzzo,Cadetto Trebbiano d'Abruzzo 2020,2020,Trebbiano d'Abruzzo,0,Castorani,13.15,3.4,291
1357,Grauschiefer Riesling Trocken,Grauschiefer Riesling Trocken 2021,2021,Mosel,0,Schmitges,13.15,4.0,1900
1358,Little James' Basket Press Blanc,Little James' Basket Press Blanc 2021,2021,Rhônevallei,0,Château de Saint Cosme,13.15,3.6,3563
1359,Bianco Imperiale,Bianco Imperiale N.V.,N.V.,Lombardije,1,Guido Berlucchi,13.18,3.6,1273
1360,Grande Escolha,Grande Escolha 2022,2022,Vinho verde,0,Quinta de Gomariz,13.18,3.8,439
1361,Premium Hárslevelũ,Premium Hárslevelũ 2019,2019,Nagy-Somló,0,Tornai,13.18,3.4,41
1362,Fontane Pinot Grigio Ramato,Fontane Pinot Grigio Ramato 2022,2022,Trentino,0,Zeni,13.18,3.7,219
1363,Esküvé,Esküvé 2018,2018,Zala,0,Bussay,13.18,3.6,105
1364,Csopaki Hegybor,Csopaki Hegybor 2019,2019,Balatonfüred-Csopak,0,Jásdi Pince,13.18,3.7,399
1365,Bellifolli Grillo - Chardonnay,Bellifolli Grillo - Chardonnay 2020,2020,Vino d'Italia,0,Valle dell'Acate,13.18,3.8,163
1366,Pinot Grigio,Pinot Grigio 2022,2022,Trento,0,Letrari,13.18,3.7,32
1367,Furmint,Furmint 2019,2019,Nagy-Somló,0,Tornai,13.18,3.3,465
1368,Müller Thurgau '1840',Müller Thurgau '1840' 2018,2018,Südtirol - Alto Adige,0,H. Lun,13.19,3.7,325
1369,Pinot Grigio '1840',Pinot Grigio '1840' 2016,2016,Südtirol - Alto Adige,0,H. Lun,13.19,3.8,928
1370,Soave Classico,Soave Classico 2022,2022,Soave,0,Monte Tondo,13.2,3.7,1664
1371,Les Invincibles Le Conquérant,Les Invincibles Le Conquérant 2019,2019,Pays d'Oc,0,Domaine la Provenquière,13.2,4.2,258
1372,Plötzner Weissburgunder,Plötzner Weissburgunder 2015,2015,Südtirol - Alto Adige,0,Kellerei St. Pauls,13.2,3.7,1325
1373,Terre del Palco Chardonnay,Terre del Palco Chardonnay 2018,2018,Sicilia,0,Tenuta dell'Abate,13.2,3.7,114
1374,Plötzner Weissburgunder,Plötzner Weissburgunder 2012,2012,Südtirol - Alto Adige,0,Kellerei St. Pauls,13.2,3.7,1325
1375,Eich Pinot Bianco,Eich Pinot Bianco 2015,2015,Südtirol - Alto Adige,0,Kornell,13.2,3.8,268
1376,Pinot Grigio,Pinot Grigio 2021,2021,Friuli Grave,0,Torre Rosazza,13.2,3.8,49
1377,Blanc,Blanc 2021,2021,Vin de France,0,Clos de la Molénie,13.2,3.9,60
1378,Furmint Dry,Furmint Dry 2020,2020,Tokaj,0,Patricius,13.2,3.7,1363
1379,Chenonceaux Blanc,Chenonceaux Blanc 2021,2021,Touraine,0,Domaine de la Rochette,13.2,3.8,214
1380,Les Nouzats Quincy,Les Nouzats Quincy 2021,2021,Quincy,0,Valery Renaudat,13.2,3.9,789
1381,La Charmette Pouilly-Fumé,La Charmette Pouilly-Fumé 2022,2022,Pouilly-Fumé,0,Chauveau,13.2,4.0,1965
1382,Pássaros Alvarinho - Loureiro Escolha,Pássaros Alvarinho - Loureiro Escolha 2021,2021,Vinho verde,0,Anselmo Mendes,13.21,3.8,889
1383,Soave,Soave 2022,2022,Soave,0,Brigaldara,13.27,3.6,1387
1384,Pinot Grigio,Pinot Grigio 2021,2021,Trentino,0,Casata Monfort,13.28,3.9,866
1385,Müller Thurgau,Müller Thurgau 2022,2022,Trentino,0,Casata Monfort,13.28,3.8,277
1386,Pinot Gris Alsace Evidence,Pinot Gris Alsace Evidence 2016,2016,Elzas,0,Gustave Lorentz,13.28,3.7,442
1387,Tradition Pinot Bianco,Tradition Pinot Bianco 2021,2021,Südtirol - Alto Adige,0,Terlan (Terlano),13.28,3.9,4377
1388,Soave,Soave 2021,2021,Soave,0,Brigaldara,13.28,3.6,1387
1389,Serum Greco di Tufo,Serum Greco di Tufo 2021,2021,Greco di Tufo,0,I Capitani,13.29,3.8,514
1390,Les Grandes Lignes Riesling,Les Grandes Lignes Riesling 2019,2019,Elzas,0,Domaine Léon Boesch,13.3,3.7,632
1391,Viognier Collines Rhodaniennes,Viognier Collines Rhodaniennes 2018,2018,Collines Rhodaniennes,0,Ferraton Père & Fils,13.3,3.5,146
1392,Cuvée Pontserme Chardonnay,Cuvée Pontserme Chardonnay 2017,2017,Pays d'Oc,0,Ricardelle de Lautrec,13.3,3.8,43
1393,Chardonnay Classic Beaujolais,Chardonnay Classic Beaujolais 2022,2022,Beaujolais,0,Terres Dorées,13.3,3.8,4708
1394,Sicilia Damarino,Sicilia Damarino 2022,2022,Sicilia,0,Donnafugata,13.32,3.7,5027
1395,Jurançon Sec,Jurançon Sec 2020,2020,Jurançon Sec,0,Domaine Bru-Bachè,13.333333333333334,3.7,322
1396,Le Vaglie Verdicchio dei Castelli di Jesi Classico,Le Vaglie Verdicchio dei Castelli di Jesi Classico 2021,2021,Verdicchio dei Castelli di Jesi,0,Azienda Santa Barbara - Stefano Antonucci,13.34,3.9,5467
1397,Fiano di Avellino,Fiano di Avellino 2021,2021,Fiano de Avellino,0,Villa Raiano,13.38,3.7,881
1398,Biancospino Valcalepio Bianco,Biancospino Valcalepio Bianco 2020,2020,Valcalepio,0,La Collina,13.38,3.8,57
1399,Templo Malvasia Del Molise,Templo Malvasia Del Molise 2020,2020,Molise,0,Cianfagna,13.38,4.0,49
1400,Maso Papa Pinot Grigio,Maso Papa Pinot Grigio 2022,2022,Vigneti delle Dolomiti,0,Maso Cantanghel,13.38,3.9,189
1401,Giba Bianco,Giba Bianco 2019,2019,Vermentino di Sardegna,0,Cantina Giba,13.38,3.8,452
1402,Greco di Tufo,Greco di Tufo 2021,2021,Greco di Tufo,0,Villa Raiano,13.38,3.7,1749
1403,Chardonnay del Veneto,Chardonnay del Veneto 2021,2021,Veneto,0,Inama Azienda Agricola,13.38,3.8,1833
1404,Le Séducteur Pinot Gris,Le Séducteur Pinot Gris 2021,2021,Elzas,0,Claude et Christophe Bléger,13.4,3.9,25
1405,Bourgogne Aligoté,Bourgogne Aligoté 2021,2021,Bourgogne Aligoté,0,Louis Jadot,13.4,3.7,1274
1406,Les Dames Blanches du Sud,Les Dames Blanches du Sud 2021,2021,Grignan-les-Adhémar,0,Domaine de Grangeneuve,13.4,3.8,1108
1407,Expression de Château Grand Bourdieu Graves Blanc,Expression de Château Grand Bourdieu Graves Blanc 2017,2017,Graves,0,Château Grand Bourdieu,13.4,3.5,33
1408,Blanc,Blanc 2020,2020,Vin de France,0,Clos de la Molénie,13.4,3.9,60
1409,Lugana,Lugana 2022,2022,Lugana,0,Ottella,13.4,3.9,7937
1410,Müller Thurgau,Müller Thurgau 2022,2022,Südtirol - Alto Adige,0,Erste+Neue,13.4,3.6,1073
1411,Petit Bourgeois Sauvignon Blanc,Petit Bourgeois Sauvignon Blanc 2021,2021,Val de Loire,0,Henri Bourgeois,13.45,3.8,12656
1412,Spinola Gavi,Spinola Gavi 2019,2019,Gavi,0,Castello di Tassarolo,13.48,3.8,1634
1413,Ribolla Gialla,Ribolla Gialla 2022,2022,Collio,0,Simon Komjanc,13.48,3.7,175
1414,Tradition Chardonnay,Tradition Chardonnay 2021,2021,Südtirol - Alto Adige,0,Terlan (Terlano),13.48,3.8,3466
1415,Lugana,Lugana 2021,2021,Lugana,0,Selva Capuzza,13.48,3.6,691
1416,Orriu un Anno dopo Vermentino,Orriu un Anno dopo Vermentino 2020,2020,Sardinië,0,Quartomoro,13.48,3.8,523
1417,Fiano Di Avellino Pietracalda,Fiano Di Avellino Pietracalda 2021,2021,Fiano de Avellino,0,Feudi di San Gregorio,13.48,3.8,4123
1418,Chardonnay,Chardonnay 2021,2021,Trentino,0,Casata Monfort,13.48,3.7,194
1419,Lugana,Lugana 2021,2021,Lugana,0,Corte Giona,13.48,3.7,87
1420,Il Peccatore,Il Peccatore 2021,2021,Provincia di Pavia,0,Azienda Agricola Bisi,13.48,3.8,197
1421,T Furmint,T Furmint 2021,2021,Tokaj,0,Château Pajzos,13.48,3.7,1507
1422,Erbaluce di Caluso Tre Ciochè,Erbaluce di Caluso Tre Ciochè 2022,2022,Erbaluce di Caluso,0,Silva,13.48,3.5,113
1423,Sauvignon Blanc,Sauvignon Blanc 2005,2005,Marlborough,0,Huia,13.5,3.9,1945
1424,Mâcon-Solutré-Pouilly,Mâcon-Solutré-Pouilly 2021,2021,Mâcon-Solutré-Pouilly,0,Domaine Romanin,13.5,3.8,107
1425,Mâcon-Solutré-Pouilly,Mâcon-Solutré-Pouilly 2021,2021,Mâcon-Solutré-Pouilly,0,Domaine Romanin,13.5,3.8,107
1426,Bourgogne Aligoté,Bourgogne Aligoté 2022,2022,Bourgogne Aligoté,0,Louis Jadot,13.5,3.7,1274
1427,Le Conservatoire Ondenc,Le Conservatoire Ondenc 2020,2020,Zuidwest-Frankrijk,0,Lionel Osmin & Cie,13.5,3.9,68
1428,Mauzac Vert,Mauzac Vert 2020,2020,Gaillac,0,Robert & Bernard Plageoles,13.5,3.7,441
1429,Bouzéron,Bouzéron 2020,2020,Bouzéron,0,André Delorme,13.5,3.6,44
1430,Bois des Fées Coteaux d'Aix-en-Provence Blanc,Bois des Fées Coteaux d'Aix-en-Provence Blanc 2021,2021,Coteaux d'Aix-en-Provence,0,Domaine Tour Campanets,13.5,3.7,88
1431,Cuvée Prestige Côtes de Provence White,Cuvée Prestige Côtes de Provence White 2022,2022,Côtes de Provence,0,Château Demonpere,13.5,4.0,70
1432,Baby Bad Boy Blanc,Baby Bad Boy Blanc 2018,2018,Vin de France,0,Bad Boy (Mauvais Garçon),13.5,3.6,116
1433,Viognier,Viognier 2022,2022,Côtes Catalanes,0,Pierre Talayrach,13.5,3.7,85
1434,Petit Bourgeois Sauvignon Blanc,Petit Bourgeois Sauvignon Blanc 2022,2022,Val de Loire,0,Henri Bourgeois,13.5,3.8,12656
1435,Petit Chablis,Petit Chablis 2021,2021,Petit Chablis,0,Gerard Tremblay,13.5,3.7,422
1436,Prestige Blanc,Prestige Blanc 2021,2021,Coteaux d'Aix-en-Provence,0,Château Saint-Hilaire,13.5,3.4,30
1437,Corbieres Blanc,Corbieres Blanc 2021,2021,Corbières,0,Château La Voulte Gasparets,13.5,3.7,345
1438,Chardonnay,Chardonnay 2018,2018,Central Valley,0,Valdivieso,13.5,3.3,3112
1439,Blanc de Rolle,Blanc de Rolle 2019,2019,Côtes de Provence,0,Domaine des Feraud,13.5,3.8,176
1440,Les Deux Tours Sauvignon Blanc,Les Deux Tours Sauvignon Blanc 2022,2022,Het Loiredal,0,de Ladoucette,13.5,3.9,1227
1441,Blanc de Rolle,Blanc de Rolle 2021,2021,Côtes de Provence,0,Domaine des Feraud,13.5,3.8,176
1442,Anjou Blanc,Anjou Blanc 2020,2020,Anjou,0,Domaine des Hardières,13.5,3.8,54
1443,Gewürztraminer Alsace Signature,Gewürztraminer Alsace Signature 2021,2021,Elzas,0,Wolfberger,13.5,3.9,1181
1444,Le Conservatoire Mauzac,Le Conservatoire Mauzac 2020,2020,Zuidwest-Frankrijk,0,Lionel Osmin & Cie,13.5,3.7,49
1445,Coteaux du Salagou Blanc,Coteaux du Salagou Blanc 2020,2020,Hérault,0,Mas des Chimères,13.5,3.8,100
1446,Légendes d'Automne,Légendes d'Automne 2019,2019,Vin de France,0,Domaine de Gaïa,13.5,3.7,33
1447,Chardonnay,Chardonnay 2022,2022,Pays d'Oc,0,French Bulldog,13.5,3.9,95
1448,Côtes Du Rhône Blanc,Côtes Du Rhône Blanc 2022,2022,Côtes du Rhône,0,Domaine de la Janasse,13.5,3.7,1002
1449,Friulano,Friulano 2022,2022,Collio,0,Simon Komjanc,13.5,3.7,123
1450,Monte Olivi San Martino della Battaglia,Monte Olivi San Martino della Battaglia 2020,2020,San Martino della Battaglia,0,Cobue,13.53,3.9,215
1451,Monte Lupo Lugana,Monte Lupo Lugana 2022,2022,Lugana,0,Cobue,13.53,3.9,583
1452,Château de Nancelle Mâcon La Roche Vineuse,Château de Nancelle Mâcon La Roche Vineuse 2022,2022,Mâcon,0,Corsin,13.55,4.1,294
1453,Chardonnay Alto Adige,Chardonnay Alto Adige 2021,2021,Südtirol - Alto Adige,0,J. Hofstätter,13.58,3.8,793
1454,Favorita Langhe,Favorita Langhe 2019,2019,Langhe,0,Monchiero Carbone,13.58,3.8,207
1455,Müller Thurgau,Müller Thurgau 2020,2020,Südtirol - Alto Adige,0,Erste+Neue,13.58,3.6,1073
1456,Pa'Ro Bianco,Pa'Ro Bianco 2017,2017,Toscane,0,Buccia Nera,13.58,3.8,505
1457,Favorita Langhe,Favorita Langhe 2020,2020,Langhe,0,Monchiero Carbone,13.58,3.8,207
1458,Vándari Falanghina,Vándari Falanghina 2019,2019,Sannio,0,Antica Masseria Venditti,13.58,3.7,74
1459,Lepiga Soave,Lepiga Soave 2021,2021,Soave,0,Tenuta Santa Maria di Gaetano Bertani,13.58,3.8,862
1460,Pinot Grigio,Pinot Grigio 2021,2021,Friuli,0,Dorigo,13.58,3.7,637
1461,Taburno Falanghina del Sannio,Taburno Falanghina del Sannio 2020,2020,Falanghina del Sannio,0,Fattoria La Rivolta,13.58,3.8,1569
1462,Guanciabianca Catarratto,Guanciabianca Catarratto 2021,2021,Terre Siciliane,0,Ferracane,13.58,3.7,420
1463,Coda di Volpe,Coda di Volpe 2021,2021,Campania,0,Vadiaperti,13.58,3.6,745
1464,Sylvaner,Sylvaner 2022,2022,Südtirol - Alto Adige,0,Rottensteiner,13.58,3.5,84
1465,Mâcon-Solutré-Pouilly,Mâcon-Solutré-Pouilly 2022,2022,Mâcon-Solutré-Pouilly,0,Pascal Renaud,13.6,3.9,241
1466,Le Blanc,Le Blanc 2022,2022,Provence,0,Château La Coste,13.6,3.7,344
1467,Campana Corbières Blanc,Campana Corbières Blanc 2021,2021,Corbières,0,Château Beauregard Mirouze,13.6,3.5,66
1468,Or Piste Viognier,Or Piste Viognier 2021,2021,Vin de France,0,Chirat,13.6,3.7,87
1469,Chardonnay,Chardonnay 2022,2022,Südtirol - Alto Adige,0,St. Michael-Eppan,13.64,3.6,1519
1470,Chardonnay,Chardonnay 2021,2021,Südtirol - Alto Adige,0,St. Michael-Eppan,13.64,3.6,1519
1471,Müller Thurgau,Müller Thurgau 2021,2021,Südtirol - Alto Adige,0,St. Michael-Eppan,13.64,3.7,2069
1472,Reserva Sauvignon Blanc,Reserva Sauvignon Blanc 2021,2021,Casablanca Valley,0,Ventisquero,13.67,3.5,2866
1473,Suliccènti Grillo,Suliccènti Grillo 2021,2021,Sicilia,0,Terre di Giurfo,13.68,3.8,49
1474,Chardonnay,Chardonnay 2021,2021,Colli Orientali del Friuli,0,Volpe Pasini,13.68,3.5,223
1475,Chardonnay,Chardonnay 2022,2022,Colchagua Valley,0,Los Vascos,13.68,3.5,6858
1476,Costamolino Vermentino di Sardegna,Costamolino Vermentino di Sardegna 2022,2022,Vermentino di Sardegna,0,Argiolas,13.68,3.9,19275
1477,Cala Silente Vermentino di Sardegna,Cala Silente Vermentino di Sardegna 2022,2022,Vermentino di Sardegna,0,Santadi,13.68,3.7,2389
1478,Secca del Capo,Secca del Capo 2022,2022,Salina,0,Colosi,13.68,4.0,670
1479,Autocarro 38 Branco,Autocarro 38 Branco 2021,2021,Península de Setúbal,0,Herdade do Portocarro,13.68,3.5,333
1480,Rïes Riesling,Rïes Riesling 2021,2021,Provincia di Pavia,0,Conte Vistarino,13.68,3.8,260
1481,Goldmuskateller,Goldmuskateller 2022,2022,Trentino-Zuid-Tirol,0,Rottensteiner,13.68,3.8,69
1482,Gewürztraminer K,Gewürztraminer K 2017,2017,Elzas,0,Paul Kubler,13.7,3.8,177
1483,Rïes Riesling,Rïes Riesling 2022,2022,Provincia di Pavia,0,Conte Vistarino,13.7,3.8,260
1484,Tufobianco,Tufobianco 2022,2022,Maremma Toscana,0,Sassotondo,13.7,3.7,209
1485,Cuvée René Dopff Gewürztraminer,Cuvée René Dopff Gewürztraminer 2020,2020,Elzas,0,Dopff & Irion,13.7,3.7,2808
1486,Cala Reale Vermentino di Sardegna,Cala Reale Vermentino di Sardegna 2018,2018,Vermentino di Sardegna,0,Sella & Mosca,13.73,3.8,3149
1487,Touraine Chenonceaux Blanc,Touraine Chenonceaux Blanc 2020,2020,Touraine,0,Clos Roussely,13.75,3.8,338
1488,Giunco,Giunco 2021,2021,Vermentino di Sardegna,0,Mesa,13.75,3.8,3548
1489,Sale,Sale 2021,2021,Salento,0,Menhir,13.78,3.7,447
1490,Maschitano Bianco di Basilicata,Maschitano Bianco di Basilicata 2022,2022,Basilicata,0,Musto Carmelitano,13.78,3.7,95
1491,Basaricò Langhe Sauvignon,Basaricò Langhe Sauvignon 2020,2020,Langhe,0,Adriano Marco e Vittorio,13.78,3.7,737
1492,Grancasale Verdicchio dei Castelli di Jesi Classico Superiore,Grancasale Verdicchio dei Castelli di Jesi Classico Superiore 2019,2019,Verdicchio dei Castelli di Jesi,0,Casal Farneto,13.78,3.8,652
1493,Ribolla Gialla,Ribolla Gialla 2021,2021,delle Venezie,0,Volpe Pasini,13.78,3.5,1801
1494,Veltliner,Veltliner 2020,2020,delle Venezie,0,Nicolodi Alfio,13.78,3.2,42
1495,Abelos Bio,Abelos Bio 2022,2022,Frascati,0,De Sanctis,13.78,3.8,668
1496,Abelos Bio,Abelos Bio 2021,2021,Frascati,0,De Sanctis,13.78,3.8,668
1497,Verdejo,Verdejo 2021,2021,Castilië en León,0,Menade,13.78,3.9,8678
1498,Lugana,Lugana 2022,2022,Lugana,0,Selva Capuzza,13.78,3.6,691
1499,Riesling,Riesling 2021,2021,Kamptal,0,Loimer,13.78,3.8,975
1500,Gewürztraminer,Gewürztraminer 2019,2019,Breede River Valley,0,Bergsig Estate,13.78,3.6,349
1501,Òrriu Sulle Bucce Vernaccia,Òrriu Sulle Bucce Vernaccia 2022,2022,Valle del Tirso,0,Quartomoro,13.78,3.8,122
1502,L'Élégance d'Emile Blanc,L'Élégance d'Emile Blanc 2022,2022,Vaucluse,0,Clos du Tilleul,13.8,4.1,53
1503,Mâcon-Fuissé,Mâcon-Fuissé 2021,2021,Mâcon-Fuissé,0,Domaine Romanin,13.8,3.6,74
1504,Olaszrizling,Olaszrizling 2020,2020,Balatonfüred-Csopak,0,Figula,13.8,3.6,532
1505,Vieilles Vignes Côtes Catalanes Blanc,Vieilles Vignes Côtes Catalanes Blanc 2022,2022,Côtes Catalanes,0,Domaine du Clos des Fées,13.8,3.9,1078
1506,Sauvignon Blanc,Sauvignon Blanc 2020,2020,Marlborough,0,Mud House,13.8,4.0,39430
1507,Guéritou Orange,Guéritou Orange 2021,2021,Rhônevallei,0,Mas de Valériole,13.8,3.6,42
1508,La Borry,La Borry 2021,2021,Côtes du Rhône,0,Domaine Saint Amant,13.8,3.7,423
1509,Henri Boudau Côtes du Roussillon Villages Blanc,Henri Boudau Côtes du Roussillon Villages Blanc 2022,2022,Côtes du Roussillon Villages,0,Domaine Boudau,13.8,3.9,45
1510,Giancu Vermentino di Sardegna,Giancu Vermentino di Sardegna 2022,2022,Vermentino di Gallura,0,U Tabarka - Carloforte,13.8,3.7,277
1511,Le Frate Nosiola,Le Frate Nosiola 2022,2022,Trentino-Zuid-Tirol,0,Pravis,13.8,3.5,220
1512,Juste Ciel,Juste Ciel 2018,2018,Bergerac,0,Château Laulerie,13.8,4.3,85
1513,Colbaraca,Colbaraca 2018,2018,Soave Classico,0,Masi,13.84,3.7,193
1514,Chenin Blanc Wild Ferment,Chenin Blanc Wild Ferment 2019,2019,Stellenbosch,0,Delheim,13.85,3.8,820
1515,Collio,Collio 2018,2018,Collio,0,Roncús,13.87,3.7,289
1516,Ronco Calaj Pinot Grigio,Ronco Calaj Pinot Grigio 2019,2019,Friuli-Venezia Giulia,0,Russolo Rino,13.88,3.7,587
1517,Mongris Collio Pinot Grigio,Mongris Collio Pinot Grigio 2021,2021,Collio,0,Marco Felluga,13.88,3.8,5679
1518,Friulano,Friulano 2021,2021,Collio,0,Ronco Scagnèt,13.88,3.3,34
1519,Riesling Renano,Riesling Renano 2022,2022,Trentino,0,Endrizzi,13.88,3.7,350
1520,Falanghina Campi Flegrei,Falanghina Campi Flegrei 2022,2022,Campi Flegrei,0,La Sibilla,13.88,3.6,1068
1521,Rolona Gavi di Gavi,Rolona Gavi di Gavi 2022,2022,Gavi,0,Castellari Bergaglio,13.88,4.0,1004
1522,Vermentino Maremma Toscana,Vermentino Maremma Toscana 2022,2022,Maremma Toscana,0,Cerreto Piano,13.88,3.9,45
1523,Silvaner Südtirol,Silvaner Südtirol 2022,2022,Südtirol - Alto Adige,0,Muri-Gries,13.88,3.7,194
1524,003 Pecorino,003 Pecorino 2021,2021,Falerio,0,Castrum Morisci,13.88,3.9,98
1525,Silvaner Südtirol,Silvaner Südtirol 2022,2022,Südtirol - Alto Adige,0,Muri-Gries,13.88,3.7,194
1526,Pinot Grigio,Pinot Grigio 2019,2019,Collio,0,Vigna del Lauro,13.88,3.6,113
1527,Ribelle Falerio Pecorino,Ribelle Falerio Pecorino 2021,2021,Falerio Pecorino,0,Cantina Bastianelli,13.88,3.8,150
1528,Friulano,Friulano 2020,2020,Collio,0,Bolzicco,13.88,3.8,45
1529,Il Grillo del Barone,Il Grillo del Barone 2021,2021,Terre Siciliane,0,Barone di Serramarrocco,13.88,3.8,564
1530,Pinot Bianco - Weissburgunder,Pinot Bianco - Weissburgunder 2022,2022,Südtirol - Alto Adige,0,Tramin,13.88,3.6,1064
1531,Lugana,Lugana 2022,2022,Lugana,0,Bulgarini,13.88,4.0,4488
1532,Leone Blend,Leone Blend 2021,2021,Terre Siciliane,0,Tenuta Regaleali,13.88,3.9,9115
1533,Pouilly-sur-Loire Chasselas 'Les Marnes',Pouilly-sur-Loire Chasselas 'Les Marnes' 2019,2019,Pouilly-Sur-Loire,0,Domaine Fournier Père et Fils,13.9,3.5,56
1534,Blanc,Blanc 2022,2022,Côtes du Roussillon,0,Château Valmy,13.9,3.8,31
1535,Or Piste Viognier,Or Piste Viognier 2022,2022,Vin de France,0,Chirat,13.9,3.7,87
1536,La Source Vignelaure Blanc,La Source Vignelaure Blanc 2022,2022,Coteaux d'Aix-en-Provence,0,Château Vignelaure,13.9,3.7,121
1537,Coteaux du Salagou Blanc,Coteaux du Salagou Blanc 2019,2019,Hérault,0,Mas des Chimères,13.9,3.8,100
1538,Peira Levada,Peira Levada 2021,2021,Languedoc-Roussillon,0,Sauta Roc,13.9,4.1,89
1539,Domaine de La Chanaise Beaujolais Blanc,Domaine de La Chanaise Beaujolais Blanc 2022,2022,Beaujolais,0,Dominique Piron,13.9,3.7,444
1540,B de Oisly,B de Oisly 2020,2020,Val de Loire,0,Domaine Delobel,13.9,4.0,211
1541,Sauvignon Blanc,Sauvignon Blanc 2020,2020,Casablanca Valley,0,Los Vascos,13.9,3.4,6042
1542,Reserve Blanc,Reserve Blanc 2019,2019,Pays d'Oc,0,Mas des Tannes,13.9,3.8,176
1543,Secreto Sauvignon Blanc,Secreto Sauvignon Blanc 2020,2020,Casablanca Valley,0,Viu Manent,13.9,3.6,4247
1544,Figure Libre Freestyle Blanc,Figure Libre Freestyle Blanc 2020,2020,Pays d'Oc,0,Gayda,13.9,3.8,1684
1545,Ribolla Gialla,Ribolla Gialla 2022,2022,Colli Orientali del Friuli,0,Torre Rosazza,13.9,3.7,972
