,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
1050,Boisfleury Pouilly-Fumé,Boisfleury Pouilly-Fumé 2020,2020,Pouilly-Fumé,0,Domaine A Cailbourdin,26.08,3.8,623
1051,Rully 'La Barre',Rully 'La Barre' 2021,2021,Rully,0,Domaine Ninot,26.1,3.9,824
1052,Rully Blanc 'Chaponnière',Rully Blanc 'Chaponnière' 2021,2021,Rully,0,Domaine Ninot,26.1,4.2,35
1053,Tenuta San Michele Etna Bianco,Tenuta San Michele Etna Bianco 2020,2020,De Etna,0,Murgo,26.18,4.0,645
1054,Veneto Studio Bianco,Veneto Studio Bianco 2020,2020,Veneto,0,Ca' Rugate,26.2,3.8,597
1055,Bandol Blanc,Bandol Blanc 2022,2022,Bandol,0,Château Salettes,26.2,3.9,171
1056,L'âme des Pierres,L'âme des Pierres 2021,2021,Hérault,0,Domaine du Mas des Armes,26.3,4.1,452
1057,Alentejano Reserva Branco,Alentejano Reserva Branco 2021,2021,Alentejano,0,Herdade dos Grous,26.3,4.1,1556
1058,Südtiroler Weissburgunder,Südtiroler Weissburgunder 2021,2021,Südtirol - Alto Adige,0,Prackfol,26.38,4.2,65
1059,Chardonnay,Chardonnay 2021,2021,Walker Bay,0,Creation,26.38,3.9,1665
1060,Bourgogne Chardonnay,Bourgogne Chardonnay 2020,2020,Bourgogne,0,Bernard Defaix,26.38,3.8,320
1061,Pinot Grigio,Pinot Grigio 2020,2020,Colli Orientali del Friuli,0,Castello Santanna,26.38,3.9,37
1062,Vespa Bianco,Vespa Bianco 2018,2018,Colli Orientali del Friuli,0,Bastianich,26.38,4.0,4178
1063,Cool-Climate Chenin Blanc,Cool-Climate Chenin Blanc 2021,2021,Walker Bay,0,Creation,26.38,3.8,414
1064,La Val dei Preti Roero Arneis,La Val dei Preti Roero Arneis 2016,2016,Roero,0,Matteo Correggia,26.38,4.1,264
1065,Lafóa Sauvignon,Lafóa Sauvignon 2021,2021,Südtirol - Alto Adige,0,Colterenzio (Schreckbichl),26.38,4.2,5768
1066,Tannenberg Sauvignon Blanc,Tannenberg Sauvignon Blanc 2014,2014,Südtirol - Alto Adige,0,Manincor,26.4,4.0,1352
1067,Sanct Valentin Weissburgunder (Pinot Bianco),Sanct Valentin Weissburgunder (Pinot Bianco) 2015,2015,Südtirol - Alto Adige,0,St. Michael-Eppan,26.4,4.0,2137
1068,Sanct Valentin Pinot Grigio,Sanct Valentin Pinot Grigio 2014,2014,Südtirol - Alto Adige,0,St. Michael-Eppan,26.4,4.2,4120
1069,Julian,Julian 2018,2018,Trentino-Zuid-Tirol,0,Lieselehof,26.4,3.8,356
1070,Vigneti di Carbonare Soave Classico,Vigneti di Carbonare Soave Classico 2016,2016,Soave Classico,0,Inama Azienda Agricola,26.4,3.9,757
1071,Pernand-Vergelesses,Pernand-Vergelesses 2018,2018,Pernand-Vergelesses,0,Chartron et Trébuchet,26.4,4.1,40
1072,Tannenberg Sauvignon Blanc,Tannenberg Sauvignon Blanc 2015,2015,Südtirol - Alto Adige,0,Manincor,26.4,4.0,1352
1073,Solesta,Solesta 2019,2019,Lombardije,0,La Costa,26.4,3.7,284
1074,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2020,2020,Pessac-Léognan,0,Château Picque Caillou,26.4,3.7,292
1075,Vieilles Vignes Muscadet-Sèvre et Maine Sur Lie,Vieilles Vignes Muscadet-Sèvre et Maine Sur Lie 2016,2016,Muscadet-Sevre et Maine,0,Bruno Cormerais,26.45,3.7,322
1076,Strassertal Riesling,Strassertal Riesling 2020,2020,Kamptal,0,Johann Topf,26.48,3.8,335
1077,Viré-Clessé,Viré-Clessé 2020,2020,Viré-Clessé,0,Trénel,26.48,3.8,262
1078,Bianco della Bora,Bianco della Bora 2015,2015,Carso,0,Castello di Rubbia,26.48,3.7,61
1079,Pўlae Pinot Gris,Pўlae Pinot Gris 2019,2019,Moselle,0,Château de Vaux,26.49,4.1,86
1080,Coudoulet de Beaucastel Côtes du Rhône Blanc,Coudoulet de Beaucastel Côtes du Rhône Blanc 2021,2021,Côtes du Rhône,0,Château de Beaucastel,26.49,4.0,1409
1081,Steinerd Riesling,Steinerd Riesling 2018,2018,Mosel,0,Axel Pauly,26.5,4.0,151
1082,L'Ove Blanc,L'Ove Blanc 2020,2020,Côtes Catalanes,0,Château de l'Ou,26.5,3.8,43
1083,Quatre Mains,Quatre Mains 2020,2020,Touraine,0,La Grange Tiphaine,26.5,3.9,302
1084,Le Grand Roc Sancerre,Le Grand Roc Sancerre 2016,2016,Boven-Loire,0,Gerard Fiou,26.5,4.1,357
1085,Camille,Camille 2012,2012,Languedoc-Roussillon,0,Mas d'Espanet,26.5,4.1,106
1086,Helden Riesling,Helden Riesling 2019,2019,Mosel,0,Axel Pauly,26.5,3.9,156
1087,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2010,2010,Pessac-Léognan,0,Château Haut Nouchet,26.5,3.8,39
1088,Talinay Coastal Limestone Vineyard Chardonnay,Talinay Coastal Limestone Vineyard Chardonnay 2021,2021,Limarí Valley,0,Tabali,26.5,3.9,1306
1089,"Chablis ""Grains Dores""","Chablis ""Grains Dores"" 2020",2020,Chablis,0,Garnier et Fils,26.5,4.1,478
1090,'Les 8' Chablis,'Les 8' Chablis 2019,2019,Chablis,0,Louis Moreau,26.5,4.0,252
1091,Vieilles Vignes Côtes Catalanes Blanc,Vieilles Vignes Côtes Catalanes Blanc 2020,2020,Côtes Catalanes,0,Domaine du Clos des Fées,26.5,3.9,1078
1092,L Rasoli Soave Classico,L Rasoli Soave Classico 2021,2021,Soave Classico,0,Le Battistelle,26.58,4.3,35
1093,Terlaner Classico,Terlaner Classico 2022,2022,Südtirol - Alto Adige,0,Weingut Leya,26.58,4.1,50
1094,Malusel (M),Malusel (M) 2018,2018,Vigneti delle Dolomiti,0,Borgo dei Posseri,26.58,3.9,67
1095,Bourgogne Chardonnay,Bourgogne Chardonnay 2014,2014,Bourgogne,0,Château de Pommard,26.6,4.1,132
1096,La Chatalienne Rully Blanc,La Chatalienne Rully Blanc 2021,2021,Rully,0,Château d'Etroyes,26.6,3.7,94
1097,Clos du Breuil Montlouis Sur Loire,Clos du Breuil Montlouis Sur Loire 2021,2021,Montlouis-sur-Loire,0,François Chidaine,26.6,4.1,1388
1098,Enclos de Maimbray Sancerre,Enclos de Maimbray Sancerre 2021,2021,Sancerre,0,Matthias et Emile Roblin,26.6,3.9,465
1099,Graves Blanc,Graves Blanc 2016,2016,Graves,0,Château de Chantegrive,26.6,3.6,675
1100,Strassertal Riesling,Strassertal Riesling 2022,2022,Kamptal,0,Johann Topf,26.67,3.8,335
1101,Strassertal Riesling,Strassertal Riesling 2021,2021,Kamptal,0,Johann Topf,26.68,3.8,335
1102,Terlaner Classico,Terlaner Classico 2021,2021,Südtirol - Alto Adige,0,Weingut Leya,26.68,4.1,50
1103,Onde di Sole,Onde di Sole 2021,2021,Terre Siciliane,0,Hibiscus,26.68,4.0,165
1104,Chateau de la Guiche Montagny,Chateau de la Guiche Montagny 2018,2018,Montagny,0,André Goichot,26.7,3.9,207
1105,Santenay 'Comme Dessus',Santenay 'Comme Dessus' 2020,2020,Santenay,0,Prosper Maufoux,26.7,4.1,209
1106,Ribeauvillé,Ribeauvillé 2020,2020,Elzas,0,Marcel Deiss,26.7,4.0,278
1107,La Moussière Sancerre Blanc,La Moussière Sancerre Blanc 2022,2022,Sancerre,0,Alphonse Mellot,26.7,4.0,6765
1108,Santenay Blanc,Santenay Blanc 2016,2016,Santenay,0,Moillard-Grivot,26.7,3.8,39
1109,Ambra,Ambra 2021,2021,Salina,0,Salvatore d'Amico,26.78,3.7,35
1110,Lauro Verdicchio Classico Riserva,Lauro Verdicchio Classico Riserva 2019,2019,Verdicchio dei Castelli di Jesi Riserva,0,Poderi Mattioli,26.78,4.1,370
1111,La Piagne,La Piagne 2019,2019,Valle d’Aosta,0,Cave Mont Blanc de Morgex et la Salle,26.78,3.7,189
1112,Chambave Muscat,Chambave Muscat 2018,2018,Valle d’Aosta,0,Rosset,26.78,3.8,118
1113,Ambra,Ambra 2022,2022,Salina,0,Salvatore d'Amico,26.78,3.7,35
1114,Montagny Blanc,Montagny Blanc 2021,2021,Montagny,0,Domaine Faiveley,26.8,3.8,690
1115,Saint-Véran,Saint-Véran 2021,2021,Saint-Véran,0,Merlin,26.8,3.7,796
1116,Bianco,Bianco 2020,2020,Sicilia,0,Serra Ferdinandea,26.8,4.1,84
1117,Biousse Saint-Péray (Lieu-Dit),Biousse Saint-Péray (Lieu-Dit) 2021,2021,Saint-Péray,0,Yves Cuilleron,26.8,4.0,266
1118,Jesera Pinot Grigio,Jesera Pinot Grigio 2022,2022,Collio,0,Venica & Venica,26.88,4.1,3001
1119,Timorgasso Monferrato Bianco,Timorgasso Monferrato Bianco 2020,2020,Monferrato,0,Morgassi Superiore,26.88,3.7,127
1120,Riesling,Riesling 2021,2021,Elzas,0,Paul Blanck,26.88,3.7,1782
1121,Domaine Sainte Barbe Viré-Clessé 'Thurissey',Domaine Sainte Barbe Viré-Clessé 'Thurissey' 2020,2020,Viré-Clessé,0,Chaland Jean-Marie,26.9,3.9,142
1122,Altengarten Riesling,Altengarten Riesling 2020,2020,Elzas,0,Mann,26.9,3.9,154
1123,Saint Joseph Mairlant Blanc,Saint Joseph Mairlant Blanc 2020,2020,Saint-Joseph,0,Francois Villard,26.9,3.9,277
1124,Chablis Monts de Milieu 1er Cru,Chablis Monts de Milieu 1er Cru 2019,2019,Chablis 1er Cru 'Mont de Milieu',0,La Meulière,26.9,3.9,576
1125,Pinot Blanc,Pinot Blanc 2020,2020,Elzas,0,Domaine Weinbach,26.93,3.9,472
1126,Clos des Capucins Sylvaner Alsace Réserve,Clos des Capucins Sylvaner Alsace Réserve 2020,2020,Elzas,0,Domaine Weinbach,26.93,3.8,593
1127,Muscat,Muscat 2017,2017,Elzas,0,Domaine Weinbach,26.93,4.0,104
1128,Traminer Aromatico,Traminer Aromatico 2019,2019,delle Venezie,0,Jermann,26.93,3.8,732
1129,Saint Pierre Chablis,Saint Pierre Chablis 2020,2020,Chablis,0,Le Domaine d'Henri,26.95,4.0,1537
1130,Léne,Léne 2022,2022,Salina,0,Salvatore d'Amico,26.98,3.7,111
1131,Lafóa Gewürztraminer,Lafóa Gewürztraminer 2021,2021,Südtirol - Alto Adige,0,Colterenzio (Schreckbichl),26.98,4.2,746
1132,Léne,Léne 2020,2020,Salina,0,Salvatore d'Amico,26.98,3.7,111
1133,Kalimera,Kalimera 2020,2020,Ischia,0,Cenatiempo,26.98,4.2,1047
1134,Flors di Uis,Flors di Uis 2021,2021,Friuli Isonzo,0,Vie di Romans,26.98,4.1,3420
1135,Dis Cumieris Malvasia Istriana,Dis Cumieris Malvasia Istriana 2019,2019,Friuli Isonzo,0,Vie di Romans,26.98,4.0,945
1136,Chablis,Chablis 2021,2021,Chablis,0,Domaine Vrignaud,26.98,3.8,2130
1137,Ribeauvillé Riesling,Ribeauvillé Riesling 2019,2019,Elzas,0,Andre Kientzler,26.98,3.8,220
1138,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2011,2011,Pessac-Léognan,0,Château Gazin Rocquencourt,27.0,3.8,158
1139,Florés Sancerre,Florés Sancerre 2021,2021,Sancerre,0,Vincent Pinard,27.0,3.8,2226
1140,Châteauneuf-du-Pape Blanc,Châteauneuf-du-Pape Blanc 2014,2014,Châteauneuf-du-Pape,0,Domaine l'Abbé Dîne,27.0,3.7,56
1141,Marsannay Blanc,Marsannay Blanc 2018,2018,Marsannay,0,Louis Jadot,27.0,4.0,318
1142,Les Arums de Lagrange Bordeaux,Les Arums de Lagrange Bordeaux 2019,2019,Bordeaux,0,Château Lagrange,27.0,3.8,2355
1143,Sancerre Le MD De Bourgeois,Sancerre Le MD De Bourgeois 2018,2018,Sancerre,0,Henri Bourgeois,27.0,4.1,2030
1144,Givry Blanc,Givry Blanc 2021,2021,Givry,0,Louis Jadot,27.0,3.9,90
1145,Adeodat Collioure Blanc,Adeodat Collioure Blanc 2021,2021,Collioure,0,Domaine Augustin,27.0,4.1,260
1146,Blanc,Blanc 2020,2020,Bellet,0,Château de Bellet,27.0,4.2,537
1147,Le Refuge de Chavannes Saumur,Le Refuge de Chavannes Saumur 2017,2017,Saumur,0,Domaine de l'Enchantoir,27.0,4.2,51
1148,Chardonnay,Chardonnay 2020,2020,Vins des Allobroges,0,Les Vignes de Paradis,27.0,3.6,57
1149,Jasnières 'Les Rosiers',Jasnières 'Les Rosiers' 2020,2020,Jasnières,0,Domaine de Bellivière,27.0,4.0,1275
1150,Arnéto Trebbiano Spoletino,Arnéto Trebbiano Spoletino 2019,2019,Umbrië,0,Tenuta Bellafonte,27.06,4.0,833
1151,Rizling Rýnský Suchý Vrch,Rizling Rýnský Suchý Vrch 2018,2018,Malokarpatská,0,Karpatská Perla,27.18,3.9,157
1152,Nosiola,Nosiola 2017,2017,Vigneti delle Dolomiti,0,Salvetta,27.18,3.8,511
1153,Chablis,Chablis 2021,2021,Chablis,0,Domaine Sébastien Dampt,27.18,3.7,1343
1154,Segreto Verde Trebbiano Verde Anfora,Segreto Verde Trebbiano Verde Anfora 2021,2021,Lazio,0,Imperatori,27.18,3.7,121
1155,Etna Calderara Bianco,Etna Calderara Bianco 2021,2021,De Etna,0,Cottanera,27.18,3.9,1343
1156,L'Enchentoir Blanc,L'Enchentoir Blanc 2020,2020,Saumur,0,Manoir de la Tête Rouge,27.2,4.1,137
1157,Pouilly-Fumé,Pouilly-Fumé 2021,2021,Pouilly-Fumé,0,Jean Pierre Bailly,27.25,4.0,575
1158,Sancerre Blanc,Sancerre Blanc 2020,2020,Sancerre,0,Lucien Crochet,27.27,4.1,4947
1159,Langhe Sauvignon,Langhe Sauvignon 2018,2018,Langhe,0,Matteo Correggia,27.28,3.9,645
1160,Muscat d'Alsace 'Brandhof',Muscat d'Alsace 'Brandhof' 2018,2018,Elzas,0,Rémy Gresser,27.28,3.9,51
1161,Weissburgunder,Weissburgunder 2021,2021,Trentino-Zuid-Tirol,0,Lieselehof,27.28,3.5,95
1162,Cometa,Cometa 2021,2021,Menfi,0,Planeta,27.28,4.1,8376
1163,Chardonnay,Chardonnay 2020,2020,Constantia,0,Groot Constantia,27.3,4.1,2218
1164,Sauvignon Blanc,Sauvignon Blanc 2020,2020,Central Otago,0,Rippon,27.3,3.6,685
1165,Brežanka,Brežanka 2020,2020,Friuli-Venezia Giulia,0,Kocjančič Rado,27.3,4.0,142
1166,Zingara,Zingara 2021,2021,Languedoc,0,Mylène Bru,27.3,3.9,69
1167,Praepositus Riesling,Praepositus Riesling 2020,2020,Südtirol - Alto Adige,0,Abbazia di Novacella (Stiftskellerei Neustift),27.35,4.0,1346
1168,Chamboureau Savennières,Chamboureau Savennières 2017,2017,Savennières,0,Domaine FL,27.37,3.9,825
1169,Contrada Salvarenza Vecchie Vigne Soave Classico,Contrada Salvarenza Vecchie Vigne Soave Classico 2020,2020,Soave Classico,0,Gini,27.38,4.0,2088
1170,Grande Réserve,Grande Réserve 2016,2016,Elzas,0,Château d'Ittenwiller,27.38,3.8,28
1171,Contessa Lene Sauvignon Blanc,Contessa Lene Sauvignon Blanc 2021,2021,Südtirol - Alto Adige,0,Conti Thun,27.38,4.2,174
1172,Zagreo,Zagreo 2019,2019,Roccamonfina,0,I Cacciagalli,27.38,3.9,563
1173,Bruno Gavi,Bruno Gavi 2018,2018,Gavi,0,Broglia,27.38,3.9,823
1174,Les Trois Schistes Côteaux de l'Aubance,Les Trois Schistes Côteaux de l'Aubance 2020,2020,Côteaux de l'Aubance,0,Domaine de Montgilet,27.4,4.2,797
1175,Kéknyelű,Kéknyelű 2018,2018,Badacsony,0,Válibor,27.43,3.8,285
1176,Chablis 1er Cru 'Les Fourneaux',Chablis 1er Cru 'Les Fourneaux' 2018,2018,Chablis 1er Cru 'Les Fourneaux',0,Château de Fleys,27.45,4.0,138
1177,Estate Rüdesheim Riesling,Estate Rüdesheim Riesling 2019,2019,Rüdesheim,0,Georg Breuer,27.48,3.8,2364
1178,Al Mister,Al Mister 2022,2022,Vino d'Italia,0,La Plantze,27.48,4.2,142
1179,Lugana,Lugana 2020,2020,Lugana,0,Villa della Torre,27.48,3.9,130
1180,Vieilles Vignes Chablis,Vieilles Vignes Chablis 2020,2020,Chablis,0,Domaine Hamelin,27.48,4.0,888
1181,Tschaupp Chardonnay,Tschaupp Chardonnay 2020,2020,Südtirol - Alto Adige,0,Weingut Tenuta Schweitzer,27.48,4.0,332
1182,Les Houx Muscadet-Sèvre et Maine,Les Houx Muscadet-Sèvre et Maine 2019,2019,Muscadet-Sevre et Maine,0,Landron,27.48,3.7,1050
1183,Jera Verdicchio di Matelica,Jera Verdicchio di Matelica 2015,2015,Verdicchio di Matelica,0,Borgo Paglianetto,27.48,4.1,313
1184,Pinot Grigio,Pinot Grigio 2015,2015,Collio,0,Tercic,27.48,3.9,215
1185,Nuit Blanche Pouilly-Fumé,Nuit Blanche Pouilly-Fumé 2020,2020,Pouilly-Fumé,0,Domaine de Maltaverne,27.5,4.2,100
1186,Val de Montferrand Grande Cuvée Blanc,Val de Montferrand Grande Cuvée Blanc 2021,2021,Val de Montferrand,0,Domaine de l'Hortus,27.5,4.0,1324
1187,Langhe Sorriso,Langhe Sorriso 2022,2022,Langhe,0,Paolo Scavino,27.5,3.8,2215
1188,Les Pierrotes Pouilly-Fuissé,Les Pierrotes Pouilly-Fuissé 2021,2021,Pouilly-Fuissé,0,Clos des Rocs,27.5,3.9,219
1189,Mercurey Blanc,Mercurey Blanc 2020,2020,Mercurey,0,Château de Chamirey,27.5,3.9,958
1190,Mercurey Blanc,Mercurey Blanc 2018,2018,Mercurey,0,Château de Chamirey,27.5,3.9,958
1191,Les Créots Sancerre,Les Créots Sancerre 2022,2022,Sancerre,0,Vincent Pinard,27.5,4.0,77
1192,Le Rive del Bricco delle Ciliegie Roero Arneis,Le Rive del Bricco delle Ciliegie Roero Arneis 2021,2021,Roero,0,Giovanni Almondo,27.5,3.8,214
1193,Trelans,Trelans 2018,2018,Pays d'Oc,0,Alain Chabanon,27.5,4.0,490
1194,Sancerre Blanc,Sancerre Blanc 2021,2021,Sancerre,0,François Crochet,27.5,4.0,812
1195,Le Grand Rochoy Sancerre,Le Grand Rochoy Sancerre 2020,2020,Sancerre,0,Laporte,27.5,4.1,471
1196,Chardonnay Bourgogne,Chardonnay Bourgogne 2018,2018,Bourgogne,0,Domaine Philippe Pernot-Belicard,27.5,3.7,379
1197,Côtes De Gascogne Dernières Grives,Côtes De Gascogne Dernières Grives 2017,2017,Côtes de Gascogne,0,Domaine du Tariquet,27.5,4.1,1674
1198,Manon Pic Saint Loup,Manon Pic Saint Loup 2015,2015,Pic-Saint-Loup,0,Clos Marie,27.5,3.9,1026
1199,Sandro Fay Sottocastello Chardonnay,Sandro Fay Sottocastello Chardonnay 2021,2021,Lombardije,0,Società Agricola Fay,27.5,3.7,179
1200,Estate Lorch,Estate Lorch 2020,2020,Rheingau,0,Georg Breuer,27.56,3.9,457
1201,Estate Rauenthal Riesling,Estate Rauenthal Riesling 2019,2019,Rheingau,0,Georg Breuer,27.58,3.8,1064
1202,Estate Lorch,Estate Lorch 2019,2019,Rheingau,0,Georg Breuer,27.58,3.9,457
1203,Watervale Riesling,Watervale Riesling 2020,2020,Clare Valley,0,Mount Horrocks,27.6,3.8,827
1204,L'Insolite Saumur,L'Insolite Saumur 2018,2018,Saumur,0,Domaine des Roches Neuves,27.6,3.9,3890
1205,Cuvée Henriette Riesling Alsace Grand Cru 'Altenberg de Bergbieten',Cuvée Henriette Riesling Alsace Grand Cru 'Altenberg de Bergbieten' 2017,2017,Alsace Grand Cru 'Altenberg de Bergbieten',0,Frederic Mochel,27.6,4.0,265
1206,Gewurztraminer Alsace Grand Cru 'Altenberg de Bergbieten',Gewurztraminer Alsace Grand Cru 'Altenberg de Bergbieten' 2015,2015,Alsace Grand Cru 'Altenberg de Bergbieten',0,Frederic Mochel,27.6,4.1,184
1207,Sancerre Les Caillottes Blanc,Sancerre Les Caillottes Blanc 2021,2021,Sancerre,0,Pascal Jolivet,27.6,4.0,1607
1208,Timorasso Colli Tortonesi,Timorasso Colli Tortonesi 2021,2021,Colli Tortonesi,0,Oltretorrente,27.66,3.8,640
1209,Blanc Sec,Blanc Sec 2021,2021,Elzas,0,Pépin,27.66,4.1,521
1210,Bourgogne Aligoté,Bourgogne Aligoté 2018,2018,Bourgogne Aligoté,0,Nicolas Maillet,27.68,3.7,226
1211,Gewürztraminer Alsace Grand Cru  'Kanzlerberg',Gewürztraminer Alsace Grand Cru  'Kanzlerberg' 2012,2012,Alsace Grand Cru 'Kanzlerberg',0,Sylvie Spielmann,27.69,4.4,129
1212,Assenza Falanghina,Assenza Falanghina 2019,2019,Falanghina del Sannio,0,Antica Masseria Venditti,27.78,3.7,91
1213,Petit Chablis,Petit Chablis 2021,2021,Petit Chablis,0,Domaine Gueguen,27.78,3.8,333
1214,Südtiroler Sauvignon,Südtiroler Sauvignon 2021,2021,Südtirol - Alto Adige,0,Prackfol,27.78,4.1,282
1215,Missionvale Chardonnay,Missionvale Chardonnay 2011,2011,Walker Bay,0,Bouchard Finlayson,27.8,4.1,1197
1216,Ried Alte Setzen Erste Lage Grüner Veltliner,Ried Alte Setzen Erste Lage Grüner Veltliner 2018,2018,Traisental,0,Markus Huber,27.8,3.9,1448
1217,Ried Alte Setzen Erste Lage Grüner Veltliner,Ried Alte Setzen Erste Lage Grüner Veltliner 2017,2017,Traisental,0,Markus Huber,27.8,3.9,1448
1218,Corse Blanc,Corse Blanc 2022,2022,Corsica,0,Clos Poggiale,27.8,3.7,1108
1219,Campo delle Oche Elevato 36 Mesi Sui Propri Lieviti,Campo delle Oche Elevato 36 Mesi Sui Propri Lieviti 2019,2019,Verdicchio dei Castelli di Jesi,0,Fattoria San Lorenzo,27.83,4.3,820
1220,San Leto Colli Tortonesi,San Leto Colli Tortonesi 2019,2019,Colli Tortonesi,0,Ricci,27.88,4.1,755
1221,Petit Chablis,Petit Chablis 2022,2022,Petit Chablis,0,Albert Pic,27.88,3.9,320
1222,Pernand-Vergelesses Blanc,Pernand-Vergelesses Blanc 2021,2021,Pernand-Vergelesses,0,Dupasquier & Fils,27.9,3.7,35
1223,Coucou Blanc,Coucou Blanc 2020,2020,Vin de France,0,Elian Da Ros,27.9,4.0,1084
1224,l'Altru Biancu,l'Altru Biancu 2020,2020,Ile de Beaute,0,Yves Leccia,27.9,3.9,307
1225,Le Sèrole Pallagrello Bianco,Le Sèrole Pallagrello Bianco 2018,2018,Terre del Volturno,0,Terre del Principe,27.92,4.0,352
1226,Chablis,Chablis 2017,2017,Chablis,0,William Fèvre,27.95,3.8,10245
1227,Langenberg,Langenberg 2018,2018,Elzas,0,Marcel Deiss,27.95,4.0,161
1228,Les Vignes Silex Sancerre,Les Vignes Silex Sancerre 2021,2021,Sancerre,0,Domaine Reverdy Ducroux,27.98,3.9,424
1229,Tschaupp Chardonnay,Tschaupp Chardonnay 2019,2019,Südtirol - Alto Adige,0,Weingut Tenuta Schweitzer,27.98,4.0,332
1230,Riesling Deidesheimer,Riesling Deidesheimer 2020,2020,De Palts,0,Dr. Bürklin-Wolf,27.98,3.8,419
1231,Ronc di Juri Sauvignon,Ronc di Juri Sauvignon 2019,2019,Friuli,0,Dorigo,27.98,3.9,81
1232,Gewürztraminer,Gewürztraminer 2019,2019,Elzas,0,Leon Beyer,27.98,3.8,1581
1233,Kabinett Riesling,Kabinett Riesling 2018,2018,Nahe,0,Diel,27.98,3.9,250
1234,Riesling Kabinett Trocken,Riesling Kabinett Trocken 2021,2021,Mosel,0,Sybille Kuntz,27.98,4.0,2382
1235,Piesporter Domherr Riesling Kabinett,Piesporter Domherr Riesling Kabinett 2018,2018,Piesport,0,Reichsgraf von Kesselstatt,27.98,4.1,55
1236,Inspiration Tokaji Dry Furmint - Hárslevelű,Inspiration Tokaji Dry Furmint - Hárslevelű 2019,2019,Tokaj,0,Disznókó,27.98,3.8,329
1237,Vom Vulkan,Vom Vulkan 2021,2021,Nahe,0,Gut Hermannsberg,27.98,4.0,967
1238,Riesling Deidesheimer,Riesling Deidesheimer 2021,2021,De Palts,0,Dr. Bürklin-Wolf,27.98,3.8,419
1239,Marsannay,Marsannay 2017,2017,Marsannay,0,Domaine Thierry Mortet,28.0,4.0,77
1240,Inspiration Minérale,Inspiration Minérale 2021,2021,Collioure,0,Clos Saint Sébastien,28.0,4.1,194
1241,Las Mercedes Skin Sémillon,Las Mercedes Skin Sémillon 2019,2019,Maule Valley,0,J. Bouchon,28.0,4.0,194
1242,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2019,2019,Pessac-Léognan,0,Château Haut-Bergey,28.0,4.0,1051
1243,La Jarre de Juchepie Chenin Sec,La Jarre de Juchepie Chenin Sec 2018,2018,Anjou,0,Domaine de Juchepie,28.0,4.0,40
1244,Définition,Définition 2020,2020,Bordeaux,0,Domaine de l'Alliance,28.0,4.0,318
1245,Faustine Vieilles Vignes Blanc,Faustine Vieilles Vignes Blanc 2022,2022,Corsica,0,Abbatucci,28.0,3.8,404
1246,Saumur Blanc,Saumur Blanc 2021,2021,Saumur,0,Domaine des Sables Verts,28.0,3.9,103
1247,Chablis 1er Cru 'Beauroy',Chablis 1er Cru 'Beauroy' 2018,2018,Chablis 1er Cru 'Beauroy',0,La Chablisienne,28.0,3.9,784
1248,Ciampagnis  Chardonnay,Ciampagnis  Chardonnay 2017,2017,Friuli Isonzo,0,Vie di Romans,28.0,4.0,3148
1249,Côtes de Provence Blanc,Côtes de Provence Blanc 2022,2022,Côtes de Provence,0,Domaine de I'Ile,28.0,4.0,280
1250,Les Crays Pouilly-Fuissé,Les Crays Pouilly-Fuissé 2017,2017,Pouilly-Fuissé,0,Aegerter,28.08,4.1,29
1251,Wachenheimer Riesling,Wachenheimer Riesling 2021,2021,De Palts,0,Dr. Bürklin-Wolf,28.08,3.8,4386
1252,Riesling Deidesheimer,Riesling Deidesheimer 2022,2022,De Palts,0,Dr. Bürklin-Wolf,28.1,3.8,419
1253,Pica Weissburgunder,Pica Weissburgunder 2018,2018,Südtirol - Alto Adige,0,Grottner,28.18,3.9,105
1254,Pouilly-Vinzelles,Pouilly-Vinzelles 2019,2019,Pouilly-Vinzelles,0,La Soufrandière,28.2,4.0,1027
1255,Marcelle Malvoisie,Marcelle Malvoisie 2021,2021,Vin de Savoie,0,Domaine du Cellier des Cray,28.2,3.9,49
1256,Saint-Joseph Silice Blanc,Saint-Joseph Silice Blanc 2022,2022,Saint-Joseph,0,Coursodon,28.2,3.9,337
1257,Chablis Premier Cru 'Vau de Vey',Chablis Premier Cru 'Vau de Vey' 2020,2020,Chablis 1er Cru 'Vau de Vey',0,Jean-Marc Brocard,28.3,4.0,2672
1258,Cuvée E.J. Thevenet Viré-Clessé,Cuvée E.J. Thevenet Viré-Clessé 2019,2019,Viré-Clessé,0,Thevenet Quintaine,28.3,4.2,4634
1259,Crozes-Hermitage Blanc,Crozes-Hermitage Blanc 2022,2022,Crozes-Hermitage,0,Combier,28.37,3.9,352
1260,Planta,Planta 2020,2020,Collio,0,Tercic,28.38,4.0,107
1261,Le Secret du Vieux Chêne,Le Secret du Vieux Chêne 2021,2021,Ventoux,0,Château La Croix des Pins,28.38,4.0,141
1262,Canna Torta Bianco,Canna Torta Bianco 2019,2019,Toscane,0,Podere le Ripi,28.38,3.8,95
1263,Ribolla Gialla,Ribolla Gialla 2021,2021,Friuli-Venezia Giulia,0,Meroi,28.48,4.0,203
1264,Ribolla Gialla,Ribolla Gialla 2018,2018,Friuli-Venezia Giulia,0,Meroi,28.48,4.0,203
