,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
1176,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1177,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1178,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1179,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1180,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1181,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1182,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1183,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1184,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1185,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1186,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1187,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1188,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1189,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1190,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1191,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1192,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1193,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1194,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1195,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1196,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1197,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1198,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1199,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1200,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1201,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1202,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1203,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1204,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1205,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1206,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1207,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1208,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1209,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1210,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1211,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1212,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1213,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1214,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1215,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1216,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1217,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1218,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1219,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1220,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1221,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1222,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1223,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1224,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1225,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1226,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1227,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1228,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1229,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1230,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1231,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1232,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1233,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1234,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1235,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1236,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1237,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1238,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1239,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1240,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1241,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1242,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1243,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1244,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1245,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1246,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1247,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1248,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1249,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1250,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1251,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1252,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1253,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1254,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1255,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1256,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1257,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1258,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1259,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1260,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1261,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1262,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1263,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1264,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1265,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1266,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1267,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1268,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1269,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1270,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1271,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1272,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1273,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1274,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1275,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1276,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1277,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1278,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1279,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1280,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1281,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1282,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1283,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1284,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1285,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1286,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1287,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1288,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1289,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1290,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1291,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1292,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1293,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1294,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1295,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1296,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1297,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1298,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1299,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1300,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1301,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1302,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1303,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1304,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1305,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1306,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1307,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1308,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1309,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1310,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1311,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1312,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1313,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1314,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1315,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1316,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1317,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1318,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1319,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1320,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1321,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1322,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1323,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1324,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1325,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1326,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1327,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1328,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1329,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1330,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1331,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1332,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1333,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1334,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1335,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1336,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1337,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1338,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1339,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1340,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1341,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1342,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1343,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1344,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1345,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1346,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1347,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1348,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1349,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1350,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1351,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1352,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1353,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1354,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1355,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1356,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1357,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1358,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1359,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1360,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1361,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1362,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1363,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1364,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1365,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1366,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1367,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1368,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1369,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1370,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1371,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1372,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1373,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
1374,Melting Potes,Melting Potes 2021,2021,Vin de France,0,Sérol,12.9,3.8,150
1375,Les Monestiers Syrah Collines Rhodaniennes,Les Monestiers Syrah Collines Rhodaniennes 2019,2019,Collines Rhodaniennes,0,David Reynaud,12.9,3.6,898
1376,La Pierre Figée,La Pierre Figée 2020,2020,Coteaux du Libron,0,Domaine d'Emile et Rose,12.9,3.7,102
1377,Le Caprice de Clémentine Rouge,Le Caprice de Clémentine Rouge 2021,2021,Côtes de Provence,0,Château Les Valentines,12.9,3.8,588
1378,Collezzione Rouge,Collezzione Rouge 2020,2020,Ile de Beaute,0,Domaine Vecchio,12.9,3.7,281
1379,Groslot Rouge,Groslot Rouge 2020,2020,Vin de France,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.7,956
1380,Cabernet Breton,Cabernet Breton 2020,2020,Anjou,0,Domaine Les Grandes Vignes - Vaillant,12.9,3.9,333
1381,Les Culottes Collioure,Les Culottes Collioure 2021,2021,Collioure,0,Le Dominicain,12.9,3.8,178
1382,Riseis Montepulciano d'Abruzzo,Riseis Montepulciano d'Abruzzo 2020,2020,Montepulciano d’Abruzzo,0,Agriverde,12.9,3.6,888
1383,Bordeaux,Bordeaux 2015,2015,Bordeaux,0,Château Compassant,12.9,3.9,467
1384,Silice Malbec Cahors,Silice Malbec Cahors 2021,2021,Cahors,0,Château Les Croisille,12.9,3.8,1178
1385,Bout d'Zan,Bout d'Zan 2021,2021,Côtes du Rhône,0,Mas de Libian,12.9,3.7,2575
1386,Le Petit,Le Petit 2021,2021,Hérault,0,Clos Maïa,12.9,3.5,503
1387,You Fuck My Wine,You Fuck My Wine 2021,2021,Vin de France,0,Mas del Périé - Fabien Jouves,12.9,3.7,2732
1388,Saumur Champigny,Saumur Champigny 2020,2020,Saumur-Champigny,0,Château de Villeneuve,12.9,3.8,3004
1389,Reserve Malbec,Reserve Malbec 2019,2019,Mendoza,0,Trivento,12.9,3.6,83250
1390,Le Petit Derna,Le Petit Derna 2018,2018,Aude,0,Domaine de Dernacueillette,12.9,3.9,675
1391,Potet Régnié,Potet Régnié 2021,2021,Régnié,0,Dubost,12.9,3.4,68
1392,Lirac Rouge,Lirac Rouge 2021,2021,Lirac,0,Rocca Maura - Les Vignerons de Roquemaure,12.9,3.5,428
1393,Grés de Montpellier,Grés de Montpellier 2018,2018,Languedoc,0,Clos de l'Amandaie,12.9,3.7,465
1394,Cuvée Montplaisir,Cuvée Montplaisir 2019,2019,Côtes-du-Rhône-Villages 'Valréas',0,Château Montplaisir,12.9,3.9,109
1395,Réserve du Mas Les Baux de Provence,Réserve du Mas Les Baux de Provence 2020,2020,Les Baux-de-Provence,0,Mas de la Dame,12.9,3.8,874
1396,Grande Recolté Rouge,Grande Recolté Rouge 2019,2019,Côtes de Provence,0,Château de Berne,12.9,3.4,215
1397,Fer de Soif Mansois Marcillac,Fer de Soif Mansois Marcillac 2022,2022,Marcillac,0,Lionel Osmin & Cie,12.9,3.8,196
1398,Cuvée Les Cancres,Cuvée Les Cancres 2019,2019,Vin de France,0,Les Grands Enfants,12.9,3.9,55
