,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
854,Los Primos Chardonnay,Los Primos Chardonnay 2020,2020,Valle del Malleco,0,Baettig,84.0,4.1,136
855,Edmond Sancerre,Edmond Sancerre 2018,2018,Sancerre,0,Alphonse Mellot,84.0,4.1,1807
856,Chassagne-Montrachet Premier Cru 'Morgeot',Chassagne-Montrachet Premier Cru 'Morgeot' 2017,2017,Chassagne-Montrachet 1er Cru 'Morgeot',0,Bruno Colin,84.5,4.1,240
857,Seleccion de Añada Albariño Rías Baixas,Seleccion de Añada Albariño Rías Baixas 2011,2011,Rías Baixas,0,Pazo Señorans,84.7,4.3,4711
858,Chardonnay Opoka,Chardonnay Opoka 2017,2017,Goriška Brda,0,Marjan Simčič,84.7,4.1,735
859,Chassagne-Montrachet,Chassagne-Montrachet 2018,2018,Chassagne-Montrachet,0,Domaine Bernard Moreau et Fils,84.7,4.3,3281
860,Chablis Grand Cru 'Grenouilles',Chablis Grand Cru 'Grenouilles' 2013,2013,Chablis Grand Cru 'Grenouilles',0,Louis Michel & Fils,84.9,4.2,496
861,Chablis Grand Cru 'Grenouilles',Chablis Grand Cru 'Grenouilles' 2017,2017,Chablis Grand Cru 'Grenouilles',0,Louis Michel & Fils,84.9,4.2,496
862,Meursault Terres Blanches,Meursault Terres Blanches 2021,2021,Meursault,0,Régnard,85.0,4.2,319
863,Châteauneuf-du-Pape Blanc,Châteauneuf-du-Pape Blanc 2018,2018,Châteauneuf-du-Pape,0,Clos des Papes (Paul Avril),85.0,4.2,2201
864,Puligny-Montrachet 1er Cru Sous le Puits,Puligny-Montrachet 1er Cru Sous le Puits 2018,2018,Puligny-Montrachet Premier Cru,0,Louis Latour,85.0,4.2,665
865,Blanc Etc...,Blanc Etc... 2020,2020,Pouilly-Fumé,0,Didier Dagueneau (Louis-Benjamin Dagueneau),85.0,4.3,351
866,Chassagne-Montrachet Premier Cru 'Morgeot',Chassagne-Montrachet Premier Cru 'Morgeot' 2020,2020,Chassagne-Montrachet 1er Cru 'Morgeot',0,Bruno Colin,85.0,4.1,240
867,Meursault 1er Cru 'Les Gouttes d'Or',Meursault 1er Cru 'Les Gouttes d'Or' 2018,2018,Meursault 1er Cru 'Les Gouttes d'Or',0,Louis Latour,85.0,4.2,454
868,Chassagne-Montrachet Premier Cru 'Les Chenevottes',Chassagne-Montrachet Premier Cru 'Les Chenevottes' 2018,2018,Chassagne-Montrachet 1er Cru 'Les Chenevottes',0,Jean Marc Pillot,85.0,4.2,178
869,Ried Klostersatz Grüner Veltliner Federspiel,Ried Klostersatz Grüner Veltliner Federspiel 2021,2021,Wachau,0,F.X. Pichler,85.1,3.8,487
870,Via del Campo Falanghina,Via del Campo Falanghina 2016,2016,Irpinia,0,Quintodecimo,85.1,4.2,1921
871,Terre Alte,Terre Alte 2020,2020,Rosazzo,0,Livio Felluga,85.4,4.3,5139
872,Chassagne-Montrachet 'Les Blanchots Dessous',Chassagne-Montrachet 'Les Blanchots Dessous' 2021,2021,Chassagne-Montrachet,0,Domaine Coffinet-Duvernay,85.4,4.4,304
873,Puligny-Montrachet,Puligny-Montrachet 2021,2021,Puligny-Montrachet,0,J.M. Boillot,85.5,4.3,2190
874,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2020,2020,Côtes Catalanes,0,Domaine Gauby,85.8,4.1,595
875,Muntada Côtes Catalanes,Muntada Côtes Catalanes 2020,2020,Côtes Catalanes,0,Domaine Gauby,85.9,4.2,75
876,Drouhin - Vaudon Chablis Grand Cru 'Vaudesir',Drouhin - Vaudon Chablis Grand Cru 'Vaudesir' 2019,2019,Chablis Grand Cru 'Vaudesir',0,Joseph Drouhin,86.0,4.2,591
877,Chablis Grand Cru 'Les Clos',Chablis Grand Cru 'Les Clos' 2021,2021,Chablis Grand Cru 'Les Clos',0,Louis Jadot,86.0,4.3,159
878,Vieilles Vignes Chablis Grand Cru 'Valmur',Vieilles Vignes Chablis Grand Cru 'Valmur' 2020,2020,Chablis Grand Cru 'Valmur',0,Domaine Guy Robin & Fils,86.0,4.3,394
879,Zellberg l'Hermitage Sylvaner,Zellberg l'Hermitage Sylvaner 2000,2000,Elzas,0,Julien Meyer,86.18,4.0,354
880,Vin Jaune Côtes du Jura,Vin Jaune Côtes du Jura 2008,2008,Côtes du Jura,0,Xavier Reverchon,86.18,4.1,85
881,Cuvée des Pandorea Meursault,Cuvée des Pandorea Meursault 2020,2020,Meursault,0,Laurent Ponsot,86.4,4.1,374
882,Meursault 'Les Chevalières',Meursault 'Les Chevalières' 2020,2020,Meursault,0,Xavier Monnot,86.4,4.2,920
883,Alsace Grand Cru 'Altenberg de Bergheim',Alsace Grand Cru 'Altenberg de Bergheim' 2016,2016,Alsace Grand Cru 'Altenberg de Bergheim',0,Marcel Deiss,86.5,4.4,2378
884,Pouilly-Fumé Indigene,Pouilly-Fumé Indigene 2020,2020,Pouilly-Fumé,0,Pascal Jolivet,86.98,4.1,935
885,Valmur Chablis Grand Cru,Valmur Chablis Grand Cru 2001,2001,Chablis Grand Cru,0,Albert Pic,86.98,4.1,139
886,Orleans,Orleans 2018,2018,Rüdesheim,0,Georg Breuer,86.98,3.8,82
887,Les Chaillées de L'Enfer Condrieu,Les Chaillées de L'Enfer Condrieu 2017,2017,Condrieu,0,Domaine Georges Vernay,87.0,4.4,1891
888,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2019,2019,Côtes Catalanes,0,Domaine Gauby,87.0,4.1,595
889,Arboreus Umbria Bianco,Arboreus Umbria Bianco 2015,2015,Umbrië,0,Paolo Bea,87.4,4.2,1292
890,Vitovska,Vitovska 2015,2015,Venezia Giulia,0,Vodopivec,87.4,4.0,2102
891,Pino & Toi,Pino & Toi 1988,1988,Breganze,0,Maculan,87.4,3.5,538
892,Solo,Solo 2017,2017,Venezia Giulia,0,Vodopivec,87.4,4.2,740
893,Meursault 1er Cru 'Les Gouttes d'Or' Blanc,Meursault 1er Cru 'Les Gouttes d'Or' Blanc 2017,2017,Meursault 1er Cru 'Les Gouttes d'Or',0,Bouchard Père & Fils,87.6,4.3,244
894,Riesling Alsace Grand Cru Geisberg,Riesling Alsace Grand Cru Geisberg 2010,2010,Alsace Grand Cru,0,Andre Kientzler,87.98,4.1,699
895,Quarz Sauvignon,Quarz Sauvignon 2021,2021,Trentino-Zuid-Tirol,0,Terlan (Terlano),87.98,4.4,8919
896,Langhe Sauvignon,Langhe Sauvignon 2005,2005,Langhe,0,Matteo Correggia,87.98,3.9,645
897,Rossj-Bass Langhe,Rossj-Bass Langhe 2020,2020,Langhe,0,Gaja,88.0,4.3,9875
898,Imyr Bianco,Imyr Bianco 2022,2022,Val di Neto,0,Ceraudo,88.0,4.1,630
899,Châteauneuf-du-Pape Boisrenard Blanc,Châteauneuf-du-Pape Boisrenard Blanc 2018,2018,Châteauneuf-du-Pape,0,Domaine de Beaurenard,88.88,4.1,285
900,Meursault 1er Cru 'Genevrières' Blanc,Meursault 1er Cru 'Genevrières' Blanc 2018,2018,Meursault 1er Cru 'Genevrières',0,Bouchard Père & Fils,88.9,4.2,1509
901,Palladius,Palladius 2018,2018,Swartland,0,Sadie Family,89.0,4.5,2967
902,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2013,2013,Pessac-Léognan,0,Domaine de Chevalier,89.0,4.2,2820
903,Châteauneuf-du-Pape Blanc,Châteauneuf-du-Pape Blanc 2020,2020,Châteauneuf-du-Pape,0,Château de Beaucastel,89.0,4.3,5414
904,Meursault 'Sous La Velle',Meursault 'Sous La Velle' 2021,2021,Meursault,0,Rémi Jobard,89.0,4.2,1326
905,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2018,2018,Côtes Catalanes,0,Domaine Gauby,89.0,4.1,595
906,Châteauneuf-du-Pape Boisrenard Blanc,Châteauneuf-du-Pape Boisrenard Blanc 2019,2019,Châteauneuf-du-Pape,0,Domaine de Beaurenard,89.48,4.1,285
907,Malvasia,Malvasia 2016,2016,Collio,0,Miklus,89.98,4.0,376
908,Puligny-Montrachet 1er Cru 'Les Clavaillons',Puligny-Montrachet 1er Cru 'Les Clavaillons' 2020,2020,Puligny-Montrachet 1er Cru 'Clavaillon',0,Jean-Louis Chavy,90.0,4.3,152
909,Puligny-Montrachet 1er Cru 'Les Champs-Gains',Puligny-Montrachet 1er Cru 'Les Champs-Gains' 2020,2020,Puligny-Montrachet 1er Cru 'Champ Gain',0,Jean-Louis Chavy,90.0,4.4,206
910,Chassagne-Montrachet 1er Cru 'Les Chenevottes',Chassagne-Montrachet 1er Cru 'Les Chenevottes' 2017,2017,Chassagne-Montrachet 1er Cru 'Les Chenevottes',0,Château de La Maltroye,90.0,3.9,173
911,Château-Chalon,Château-Chalon 2014,2014,Château-Chalon,0,Bénédicte et Stéphane Tissot,90.0,4.2,563
912,Meditation Furmint,Meditation Furmint 2013,2013,Tokaj,0,Holdvölgy,90.0,4.1,322
913,Chassagne-Montrachet 1er Cru 'Les Baudines',Chassagne-Montrachet 1er Cru 'Les Baudines' 2019,2019,Chassagne-Montrachet 1er Cru 'Les Baudines',0,Amiot Guy,90.0,4.4,174
914,Morey-Saint-Denis 'En La Rue de Vergy' Blanc,Morey-Saint-Denis 'En La Rue de Vergy' Blanc 2018,2018,Morey-Saint-Denis,0,Domaine Bruno Clair,90.0,4.1,470
915,Puligny-Montrachet Premier Cru 'Champ Gain',Puligny-Montrachet Premier Cru 'Champ Gain' 2020,2020,Puligny-Montrachet 1er Cru 'Champ Gain',0,Domaine Philippe Pernot-Belicard,90.0,4.1,67
916,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2012,2012,Pessac-Léognan,0,Domaine de Chevalier,90.0,4.2,2820
917,Quartz,Quartz 2021,2021,Vins des Allobroges,0,Domaine des Ardoisieres,90.0,4.3,525
918,Châteauneuf-du-Pape Blanc,Châteauneuf-du-Pape Blanc 2019,2019,Châteauneuf-du-Pape,0,Clos des Papes (Paul Avril),90.0,4.2,2201
919,Quarts,Quarts 2020,2020,Anjou,0,Domaine Belargus,90.0,4.5,132
920,Chardonnay,Chardonnay 2018,2018,Menfi,0,Planeta,90.85,4.1,24897
921,Toscana Batar,Toscana Batar 2020,2020,Toscane,0,Querciabella,90.98,4.3,4203
922,Génération XIX Sancerre Blanc,Génération XIX Sancerre Blanc 2017,2017,Sancerre,0,Alphonse Mellot,91.2,4.0,186
923,Sanct Valentin Chardonnay,Sanct Valentin Chardonnay 2015,2015,Südtirol - Alto Adige,0,St. Michael-Eppan,91.3,4.2,7957
924,Sanct Valentin Sauvignon,Sanct Valentin Sauvignon 2013,2013,Südtirol - Alto Adige,0,St. Michael-Eppan,91.3,4.2,12117
925,Les Chaillées de L'Enfer Condrieu,Les Chaillées de L'Enfer Condrieu 2021,2021,Condrieu,0,Domaine Georges Vernay,91.5,4.4,1891
926,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2013,2013,Pessac-Léognan,0,Château Smith Haut-Lafitte,91.8,4.3,3924
927,Weissburgunder,Weissburgunder 2017,2017,Südtirol - Alto Adige,0,Falkenstein,91.88,3.8,737
928,Kalimera,Kalimera 2019,2019,Ischia,0,Cenatiempo,91.98,4.2,1047
929,Meursault,Meursault 2016,2016,Meursault,0,Jean-Philippe Fichet,91.98,4.2,1209
930,Vin Jaune Côtes du Jura,Vin Jaune Côtes du Jura 2015,2015,Côtes du Jura,0,Château d'Arlay,91.98,4.0,822
931,Meursault,Meursault 2017,2017,Meursault,0,Jean-Philippe Fichet,91.98,4.2,1209
932,Puligny-Montrachet 'Les Aubues',Puligny-Montrachet 'Les Aubues' 2020,2020,Puligny-Montrachet,0,Jean Claude Bachelet & Fils,92.0,4.3,416
933,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2017,2017,Côtes Catalanes,0,Domaine Gauby,92.0,4.1,595
934,Meursault Premier Cru 'Les Charmes',Meursault Premier Cru 'Les Charmes' 2020,2020,Meursault 1er Cru 'Charmes',0,Domaine des Terres de Velle,92.0,4.2,67
935,Châteauneuf-du-Pape Boisrenard Blanc,Châteauneuf-du-Pape Boisrenard Blanc 2020,2020,Châteauneuf-du-Pape,0,Domaine de Beaurenard,92.38,4.1,285
936,Meursault 1er Cru 'Les Gouttes d'Or' Blanc,Meursault 1er Cru 'Les Gouttes d'Or' Blanc 2016,2016,Meursault 1er Cru 'Les Gouttes d'Or',0,Bouchard Père & Fils,92.4,4.3,244
937,Les Chaillées de L'Enfer Condrieu,Les Chaillées de L'Enfer Condrieu 2018,2018,Condrieu,0,Domaine Georges Vernay,92.4,4.4,1891
938,Cuvée Marie Jurançon Sec,Cuvée Marie Jurançon Sec 2008,2008,Jurançon,0,Clos Uroulat,92.48,3.8,1455
939,Chassagne-Montrachet 1er Cru 'Clos Saint-Jean',Chassagne-Montrachet 1er Cru 'Clos Saint-Jean' 2021,2021,Chassagne-Montrachet 1er Cru 'Chassagne du Clos Saint-Jean',0,Domaine Coffinet-Duvernay,92.8,4.2,32
940,Chassagne-Montrachet 1er Cru 'La Maltroie',Chassagne-Montrachet 1er Cru 'La Maltroie' 2021,2021,Chassagne-Montrachet 1er Cru 'La Maltroie',0,Domaine Coffinet-Duvernay,92.8,4.2,82
941,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2020,2020,Chassagne-Montrachet,0,Domaine Michel Niellon,92.8,4.2,2576
942,Chassagne-Montrachet 1er Cru 'La Maltroie',Chassagne-Montrachet 1er Cru 'La Maltroie' 2020,2020,Chassagne-Montrachet 1er Cru 'La Maltroie',0,Domaine Coffinet-Duvernay,92.8,4.2,82
943,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2018,2018,Chassagne-Montrachet,0,Domaine Michel Niellon,92.8,4.2,2576
944,Chassagne-Montrachet 1er Cru 'Clos Saint-Jean',Chassagne-Montrachet 1er Cru 'Clos Saint-Jean' 2020,2020,Chassagne-Montrachet 1er Cru 'Chassagne du Clos Saint-Jean',0,Domaine Coffinet-Duvernay,92.8,4.2,32
945,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2019,2019,Chassagne-Montrachet,0,Domaine Michel Niellon,92.8,4.2,2576
946,Testamatta Toscana Bianco,Testamatta Toscana Bianco 2021,2021,Toscane,0,Bibi Graetz,93.0,4.1,190
947,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2001,2001,Côtes Catalanes,0,Domaine Gauby,93.0,4.1,595
948,Auxey-Duresses Premier Cru 'En Reugne',Auxey-Duresses Premier Cru 'En Reugne' 2019,2019,Auxey-Duresses Premier Cru,0,Pierre Boisson,93.0,4.2,95
949,Te Koko Sauvignon Blanc,Te Koko Sauvignon Blanc 2016,2016,Marlborough,0,Cloudy Bay,93.15,4.2,9568
950,Burgberg Riesling GG,Burgberg Riesling GG 2020,2020,Nahe,0,Diel,93.28,4.1,429
951,Burgberg Riesling GG,Burgberg Riesling GG 2018,2018,Nahe,0,Diel,93.3,4.1,429
952,Bien Nacido Historic Vineyards Chardonnay,Bien Nacido Historic Vineyards Chardonnay 2017,2017,Santa Maria Valley,0,Au Bon Climat,93.5,4.1,596
953,Meursault 1er Cru Poruzots,Meursault 1er Cru Poruzots 2012,2012,Meursault Premier Cru,0,Olivier Leflaive,93.6,4.1,586
954,Meursault 'Les Tessons',Meursault 'Les Tessons' 2020,2020,Meursault,0,Michel Bouzereau,93.6,4.2,976
955,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2002,2002,Côtes Catalanes,0,Domaine Gauby,94.0,4.1,595
956,Vieilles Vignes Chablis Grand Cru 'Blanchot',Vieilles Vignes Chablis Grand Cru 'Blanchot' 2020,2020,Chablis Grand Cru 'Blanchot',0,Domaine Guy Robin & Fils,94.0,4.2,76
957,Vougeot Premier Cru 'Les Crâs' Blanc,Vougeot Premier Cru 'Les Crâs' Blanc 2017,2017,Vougeot 1er Cru 'Les Crâs',0,Domaine Bertagna,94.0,4.3,300
958,Le Petit Haut Lafitte Pessac-Léognan Blanc,Le Petit Haut Lafitte Pessac-Léognan Blanc 2014,2014,Pessac-Léognan,0,Château Smith Haut-Lafitte,94.5,4.0,523
959,Riesling Alsace Cuvée Frédéric Emile,Riesling Alsace Cuvée Frédéric Emile 2015,2015,Elzas,0,Trimbach,94.5,4.1,10061
960,Mâcon-Verzé,Mâcon-Verzé 2020,2020,Mâcon-Villages,0,Domaine Leflaive,94.5,4.0,9205
961,Chablis Grand Cru 'Grenouille',Chablis Grand Cru 'Grenouille' 2021,2021,Chablis Grand Cru 'Grenouilles',0,Jean-Paul & Benoit Droin,94.8,4.2,331
962,Chablis Grand Cru 'Hommage a Louis’,Chablis Grand Cru 'Hommage a Louis’ 2020,2020,Chablis Grand Cru,0,Jean-Paul & Benoit Droin,94.8,4.4,27
963,Puligny-Montrachet Premier Cru 'Champ Canet',Puligny-Montrachet Premier Cru 'Champ Canet' 2020,2020,Puligny-Montrachet 1er Cru 'Champ Canet',0,Domaine Philippe Pernot-Belicard,95.0,4.0,31
964,Pinot Gris Alsace Grand Cru Rangen de Thann Clos Saint Urbain,Pinot Gris Alsace Grand Cru Rangen de Thann Clos Saint Urbain 2013,2013,Alsace Grand Cru,0,Domaine Zind Humbrecht,95.0,4.3,1100
965,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2016,2016,Côtes Catalanes,0,Domaine Gauby,95.0,4.1,595
966,Puligny-Montrachet 1er Cru 'Les Folatières',Puligny-Montrachet 1er Cru 'Les Folatières' 2020,2020,Puligny-Montrachet 1er Cru 'Les Folatières',0,Jean-Louis Chavy,95.0,4.3,886
967,La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion),La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion) 2015,2015,Pessac-Léognan,0,Château Haut-Brion,95.0,4.1,2282
968,Auxey-Duresses Premier Cru 'En Reugne',Auxey-Duresses Premier Cru 'En Reugne' 2018,2018,Auxey-Duresses Premier Cru,0,Pierre Boisson,95.0,4.2,95
969,Puligny-Montrachet Premier Cru 'La Garenne',Puligny-Montrachet Premier Cru 'La Garenne' 2018,2018,Puligny-Montrachet 1er Cru 'La Garenne',0,Domaine Génot-Boulanger,95.0,4.2,110
970,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2014,2014,Pessac-Léognan,0,Domaine de Chevalier,95.0,4.2,2820
971,La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion),La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion) 2018,2018,Pessac-Léognan,0,Château Haut-Brion,95.0,4.1,2282
972,Pernand Vergelesses 'Les Belles Filles',Pernand Vergelesses 'Les Belles Filles' 2018,2018,Pernand-Vergelesses,0,Jean-Claude Ramonet,95.0,4.1,428
973,Diplomate d'Empire (Cuvée Collection Il Cavaliere),Diplomate d'Empire (Cuvée Collection Il Cavaliere) 2013,2013,Corsica,0,Abbatucci,95.0,4.2,410
974,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2019,2019,Pessac-Léognan,0,Domaine de Chevalier,95.0,4.2,2820
975,Langhe Sauvignon,Langhe Sauvignon 2004,2004,Langhe,0,Matteo Correggia,95.38,3.9,645
976,Chassagne-Montrachet 1er Cru 'Les Chaumées',Chassagne-Montrachet 1er Cru 'Les Chaumées' 2018,2018,Chassagne-Montrachet 1er Cru 'Les Chaumes',0,Jean Noël Gagnard,95.5,4.4,293
977,Collio Ronco della Chiesa,Collio Ronco della Chiesa 2021,2021,Collio,0,Borgo del Tiglio,95.7,4.1,254
978,San Lorenzo Etna Bianco,San Lorenzo Etna Bianco 2022,2022,De Etna,0,Girolamo Russo,95.7,4.2,58
979,Chassagne-Montrachet Premier Cru 'Les Champs-Gains',Chassagne-Montrachet Premier Cru 'Les Champs-Gains' 2018,2018,Chassagne-Montrachet 1er Cru 'Les Champs-Gains',0,Caroline Morey,96.0,4.3,454
980,Chassagne-Montrachet 1er Cru 'La Boudriotte',Chassagne-Montrachet 1er Cru 'La Boudriotte' 2017,2017,Chassagne-Montrachet 1er Cru 'La Boudriotte',0,Gagnard-Delagrange,96.0,4.4,434
981,Puligny-Montrachet 1er Cru 'Les Referts',Puligny-Montrachet 1er Cru 'Les Referts' 2019,2019,Puligny-Montrachet 1er Cru 'Les Referts',0,Louis Jadot,96.0,4.3,347
982,Chassagne-Montrachet 1er Cru 'Clos Saint Jean' Blanc,Chassagne-Montrachet 1er Cru 'Clos Saint Jean' Blanc 2019,2019,Chassagne-Montrachet 1er Cru 'Clos Saint Jean',0,Fontaine-Gagnard,97.0,4.3,511
983,Les Chaillées de L'Enfer Condrieu,Les Chaillées de L'Enfer Condrieu 2016,2016,Condrieu,0,Domaine Georges Vernay,97.0,4.4,1891
984,Ruppertsberger Hoheburg P.C,Ruppertsberger Hoheburg P.C 2013,2013,De Palts,0,Dr. Bürklin-Wolf,97.48,4.0,843
985,Ruppertsberger Hoheburg P.C,Ruppertsberger Hoheburg P.C 2014,2014,De Palts,0,Dr. Bürklin-Wolf,97.48,4.0,843
986,Chablis Grand Cru 'Les Clos',Chablis Grand Cru 'Les Clos' 2015,2015,Chablis Grand Cru 'Les Clos',0,Domaine Long Depaquit,97.5,4.1,738
987,Puligny-Montrachet,Puligny-Montrachet 2020,2020,Puligny-Montrachet,0,Bachelet-Monnot,97.5,4.3,2563
988,Solo,Solo 2014,2014,Venezia Giulia,0,Vodopivec,97.75,4.2,740
989,Chardonnay,Chardonnay 2019,2019,Menfi,0,Planeta,97.75,4.1,24897
990,Condrieu La Doriane,Condrieu La Doriane 2020,2020,Condrieu,0,E. Guigal,97.75,4.3,5187
991,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2018,2018,Chassagne-Montrachet,0,Domaine Marc Morey & Fils,97.75,4.2,1748
992,Quarz Sauvignon,Quarz Sauvignon 2020,2020,Trentino-Zuid-Tirol,0,Terlan (Terlano),97.75,4.4,8919
993,Loibner Burgstall Riesling Federspiel,Loibner Burgstall Riesling Federspiel 2021,2021,Wachau,0,F.X. Pichler,97.75,3.9,649
994,Quarz Sauvignon,Quarz Sauvignon 2017,2017,Trentino-Zuid-Tirol,0,Terlan (Terlano),97.75,4.4,8919
995,Chassagne-Montrachet Premier Cru 'En Remilly',Chassagne-Montrachet Premier Cru 'En Remilly' 2018,2018,Chassagne-Montrachet 1er Cru 'En Remilly',0,Bruno Colin,97.9,4.2,164
996,Châteauneuf-du-Pape Blanc,Châteauneuf-du-Pape Blanc 2021,2021,Châteauneuf-du-Pape,0,Château de Beaucastel,98.0,4.3,5414
997,Palladius,Palladius 2020,2020,Swartland,0,Sadie Family,98.0,4.5,2967
998,Baron de L Pouilly-Fumé,Baron de L Pouilly-Fumé 2009,2009,Pouilly-Fumé,0,de Ladoucette,98.0,4.4,9040
999,Graacher Himmelreich Riesling Auslese,Graacher Himmelreich Riesling Auslese 2003,2003,Graach,0,Joh. Jos. Prüm,98.0,4.3,2229
1000,Vin Jaune Cuvée Protéodie,Vin Jaune Cuvée Protéodie 2011,2011,Côtes du Jura,0,Château d'Arlay,98.18,3.9,33
1001,La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion),La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion) 2019,2019,Pessac-Léognan,0,Château Haut-Brion,98.4,4.1,2282
1002,Chassagne-Montrachet 1er Cru 'Les Champgains',Chassagne-Montrachet 1er Cru 'Les Champgains' 2020,2020,Chassagne-Montrachet Premier Cru,0,Amiot Guy,98.4,4.4,465
1003,Chassagne-Montrachet 1er Cru 'Les Baudines',Chassagne-Montrachet 1er Cru 'Les Baudines' 2020,2020,Chassagne-Montrachet 1er Cru 'Les Baudines',0,Amiot Guy,98.4,4.4,174
1004,Chassagne-Montrachet Premier Cru 'En Remilly',Chassagne-Montrachet Premier Cru 'En Remilly' 2020,2020,Chassagne-Montrachet 1er Cru 'En Remilly',0,Bruno Colin,98.6,4.2,164
1005,Meditation Furmint,Meditation Furmint 2008,2008,Tokaj,0,Holdvölgy,99.0,4.1,322
1006,Clos de la Coulée de Serrant,Clos de la Coulée de Serrant 2020,2020,Savennières-Coulée-de-Serrant,0,Nicolas Joly,99.0,4.3,8406
1007,Puligny-Montrachet Premier Cru 'Champ Canet',Puligny-Montrachet Premier Cru 'Champ Canet' 2019,2019,Puligny-Montrachet 1er Cru 'Champ Canet',0,Domaine Philippe Pernot-Belicard,99.0,4.0,31
1008,Pessac-Léognan Blanc,Pessac-Léognan Blanc 1990,1990,Pessac-Léognan,0,Château Smith Haut-Lafitte,99.95,4.3,3924
1009,Puligny-Montrachet,Puligny-Montrachet 2019,2019,Puligny-Montrachet,0,Etienne Sauzet,100.0,4.2,5002
1010,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2015,2015,Côtes Catalanes,0,Domaine Gauby,100.0,4.1,595
1011,Meursault-Bouchères Premier Cru,Meursault-Bouchères Premier Cru 2018,2018,Meursault 1er Cru 'Les Bouchères',0,Domaine Génot-Boulanger,100.0,4.4,523
1012,Pinot Gris Alsace Grand Cru Rangen de Thann Clos Saint Urbain,Pinot Gris Alsace Grand Cru Rangen de Thann Clos Saint Urbain 2018,2018,Alsace Grand Cru,0,Domaine Zind Humbrecht,100.0,4.3,1100
1013,Auxey-Duresses Premier Cru 'En Reugne',Auxey-Duresses Premier Cru 'En Reugne' 2017,2017,Auxey-Duresses Premier Cru,0,Pierre Boisson,100.0,4.2,95
1014,Chassagne-Montrachet 1er Cru 'Les Fairendes',Chassagne-Montrachet 1er Cru 'Les Fairendes' 2020,2020,Chassagne-Montrachet 1er Cru 'Les Fairendes',0,Domaine Coffinet-Duvernay,100.2,4.2,297
1015,Chassagne-Montrachet 1er Cru 'Morgeot Les Grands Clos',Chassagne-Montrachet 1er Cru 'Morgeot Les Grands Clos' 2020,2020,Chassagne-Montrachet 1er Cru 'Morgeot',0,Domaine Coffinet-Duvernay,100.2,4.3,201
1016,Chassagne-Montrachet 1er Cru 'Les Fairendes',Chassagne-Montrachet 1er Cru 'Les Fairendes' 2021,2021,Chassagne-Montrachet 1er Cru 'Les Fairendes',0,Domaine Coffinet-Duvernay,100.2,4.2,297
1017,Chassagne-Montrachet 1er Cru 'Morgeot Les Grands Clos',Chassagne-Montrachet 1er Cru 'Morgeot Les Grands Clos' 2021,2021,Chassagne-Montrachet 1er Cru 'Morgeot',0,Domaine Coffinet-Duvernay,100.2,4.3,201
1018,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2017,2017,Chassagne-Montrachet,0,Domaine Michel Niellon,100.2,4.2,2576
1019,Chablis Grand Cru 'Les Blanchots',Chablis Grand Cru 'Les Blanchots' 2021,2021,Chablis Grand Cru 'Blanchot',0,Domaine Laroche,100.7,4.3,1936
1020,Chassagne-Montrachet Premier Cru 'La Maltroie' Blanc,Chassagne-Montrachet Premier Cru 'La Maltroie' Blanc 2018,2018,Chassagne-Montrachet 1er Cru 'La Maltroie',0,Bruno Colin,100.8,4.3,460
1021,Bourgogne Chardonnay,Bourgogne Chardonnay 2017,2017,Bourgogne,0,Bruno Colin,100.8,3.8,883
1022,Chassagne-Montrachet Pierres,Chassagne-Montrachet Pierres 2018,2018,Chassagne-Montrachet,0,Olivier Leflaive,100.89,4.2,394
