,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
439,Fetească Albă,Fetească Albă 2019,2019,Transsylvanië,0,Liliac,9.5,3.6,251
440,Bourgogne Chardonnay Buissonnier,Bourgogne Chardonnay Buissonnier 2021,2021,Bourgogne,0,Vignerons de Buxy,9.5,3.5,1754
441,L'Effet Papillon Blanc,L'Effet Papillon Blanc 2022,2022,Côtes du Roussillon,0,Cave Coopérative de Rivesaltes,9.5,3.7,1163
442,Graves de Vayres Blanc,Graves de Vayres Blanc 2021,2021,Graves de Vayres,0,Château Goudichaud,9.5,3.6,779
443,Les Villas Villa Chambre d'Amour Blanc,Les Villas Villa Chambre d'Amour Blanc 2022,2022,Vin de France,0,Lionel Osmin & Cie,9.5,4.2,3861
444,Côtes de Gascogne Premières Grives,Côtes de Gascogne Premières Grives 2022,2022,Côtes de Gascogne,0,Domaine du Tariquet,9.55,4.1,23210
445,Calanìca Chardonnay,Calanìca Chardonnay 2022,2022,Terre Siciliane,0,Duca di Salaparuta,9.56,3.6,353
446,Chardonnay,Chardonnay 2022,2022,Trentino,0,Bottega Vinai,9.56,3.6,718
447,Fojetta,Fojetta 2021,2021,Lazio,0,Gaffino,9.58,3.7,122
448,Grillo,Grillo 2022,2022,Terre Siciliane,0,Tenute Orestiadi,9.58,3.7,762
449,Toh! Friulano,Toh! Friulano 2022,2022,Venezia Giulia,0,di Lenardo,9.58,3.6,1482
450,Fojetta,Fojetta 2021,2021,Lazio,0,Gaffino,9.58,3.7,122
451,Grillo,Grillo 2022,2022,Terre Siciliane,0,Tenute Orestiadi,9.58,3.7,762
452,Toh! Friulano,Toh! Friulano 2022,2022,Venezia Giulia,0,di Lenardo,9.58,3.6,1482
453,Müller Thurgau,Müller Thurgau 2020,2020,Trentino,0,Bottega Vinai,9.58,3.6,666
454,Pietramala,Pietramala 2021,2021,Umbrië,0,Terre Margaritelli,9.58,3.5,179
455,Riesling,Riesling 2021,2021,Oltrepo Pavese Metodo Classico,0,Bruno Verdi,9.58,3.6,43
456,Il Grillo Irmàna,Il Grillo Irmàna 2022,2022,Terre Siciliane,0,Corvo,9.58,3.6,508
457,Serai Bianco,Serai Bianco 2021,2021,Verona,0,Le Morette,9.58,4.0,982
458,Rami Falanghina,Rami Falanghina 2022,2022,Molise,0,Di Majo Norante,9.58,3.4,448
459,Parallèle 45 Côtes Du Rhône Blanc,Parallèle 45 Côtes Du Rhône Blanc 2021,2021,Côtes du Rhône,0,Paul Jaboulet Aîné,9.6,3.5,2557
460,La Petite Lune Blanc,La Petite Lune Blanc 2018,2018,Bordeaux,0,Clos des Lunes,9.6,3.7,246
461,Dogajolo Toscana Bianco,Dogajolo Toscana Bianco 2017,2017,Toscane,0,Carpineto,9.66,3.6,5424
462,Conchiglia Lugana,Conchiglia Lugana 2022,2022,Lugana,0,Citari,9.66,3.9,637
463,Marfi Chardonnay - Sauvignon,Marfi Chardonnay - Sauvignon 2020,2020,Puglia,0,Varvaglione,9.66,3.5,239
464,Dogajolo Toscana Bianco,Dogajolo Toscana Bianco 2019,2019,Toscane,0,Carpineto,9.66,3.6,5424
465,Marfi Chardonnay - Sauvignon,Marfi Chardonnay - Sauvignon 2019,2019,Puglia,0,Varvaglione,9.66,3.5,239
466,Alakì Insolia,Alakì Insolia 2022,2022,Terre Siciliane,0,Terre di Giurfo,9.68,3.7,87
467,Alakì Insolia,Alakì Insolia 2021,2021,Terre Siciliane,0,Terre di Giurfo,9.68,3.7,87
468,Pallio di San Floriano Verdicchio dei Castelli di Jesi Classico Superiore,Pallio di San Floriano Verdicchio dei Castelli di Jesi Classico Superiore 2021,2021,Verdicchio dei Castelli di Jesi,0,Terre Monte Schiavo,9.68,3.6,533
469,Blanco (Verdejo),Blanco (Verdejo) 2020,2020,Rueda,0,Marqués de Riscal,9.68,3.7,38000
470,Sauvignon Blanc 'F de Fournier',Sauvignon Blanc 'F de Fournier' 2021,2021,Het Loiredal,0,Domaine Fournier Père et Fils,9.7,3.9,411
471,Coume des Loups Blanc,Coume des Loups Blanc 2022,2022,Côtes Catalanes,0,Mas Mudigliza,9.7,3.5,42
472,Doria,Doria 2020,2020,Luberon,0,Marrenon,9.7,3.7,413
473,Les Moines Faugères Blanc,Les Moines Faugères Blanc 2021,2021,Faugères,0,Abbaye Sylva Plana,9.7,3.7,79
474,Apremont,Apremont 2022,2022,Vin de Savoie,0,Philippe Ravier,9.7,3.5,255
475,Sauvignon Blanc 'F de Fournier',Sauvignon Blanc 'F de Fournier' 2021,2021,Het Loiredal,0,Domaine Fournier Père et Fils,9.7,3.9,411
476,Coume des Loups Blanc,Coume des Loups Blanc 2022,2022,Côtes Catalanes,0,Mas Mudigliza,9.7,3.5,42
477,Doria,Doria 2020,2020,Luberon,0,Marrenon,9.7,3.7,413
478,Les Moines Faugères Blanc,Les Moines Faugères Blanc 2021,2021,Faugères,0,Abbaye Sylva Plana,9.7,3.7,79
479,Apremont,Apremont 2022,2022,Vin de Savoie,0,Philippe Ravier,9.7,3.5,255
480,Agneau Bordeaux Blanc,Agneau Bordeaux Blanc 2017,2017,Bordeaux,0,Baron Philippe de Rothschild,9.72,3.3,1311
481,The First Lady Chardonnay,The First Lady Chardonnay 2020,2020,Stellenbosch,0,Warwick,9.75,3.6,3404
482,Le Voyage Extraordinaire Muscadet,Le Voyage Extraordinaire Muscadet 2022,2022,Muscadet,0,Famille Lieubeau,9.75,3.7,650
483,Pinot Bianco,Pinot Bianco 2021,2021,Lombardije,0,Cantina Bottenago,9.77,3.8,30
484,Garblet Suè Langhe Chardonnay,Garblet Suè Langhe Chardonnay 2019,2019,Langhe,0,Sordo,9.78,3.6,149
485,Primo Bianco,Primo Bianco 2021,2021,Vermentino di Sardegna,0,Mesa,9.78,3.6,2684
486,Pinot Grigio,Pinot Grigio 2022,2022,Venezia Giulia,0,Alturis,9.78,3.9,1069
487,Sauvignon Blanc,Sauvignon Blanc 2022,2022,Trentino-Zuid-Tirol,0,Bottega Vinai,9.78,3.8,1579
488,Pur Sans Sulfites Blanc,Pur Sans Sulfites Blanc 2020,2020,Cevennes,0,Vignerons de Tornac,9.8,3.4,188
489,Le Clos Sauvignon,Le Clos Sauvignon 2022,2022,Touraine,0,Clos Roussely,9.8,3.7,931
490,Chardonnay,Chardonnay 2021,2021,Cevennes,0,Domaine de Gournier,9.8,3.7,407
491,Sauvignon Blanc,Sauvignon Blanc 2022,2022,Lake County,0,Sunset,9.8,4.0,25
492,La Petite Hours Gros Manseng,La Petite Hours Gros Manseng 2021,2021,Jurançon,0,Clos Uroulat,9.8,3.9,253
493,Luberon La Ciboise Blanc,Luberon La Ciboise Blanc 2021,2021,Luberon,0,M. Chapoutier,9.8,3.5,2346
494,Prima Nature Organic Muscat Sec,Prima Nature Organic Muscat Sec 2020,2020,Languedoc-Roussillon,0,Gérard Bertrand,9.833333333333334,3.3,63
495,Buttery Chardonnay,Buttery Chardonnay 2021,2021,Pays d'Oc,0,Rockhawk,9.85,3.8,68
496,Beauvignac Viognier,Beauvignac Viognier 2022,2022,Pays d'Oc,0,Les Costières de Pomerols,9.85,3.6,1477
497,Beauvignac Sauvignon,Beauvignac Sauvignon 2022,2022,Pays d'Oc,0,Les Costières de Pomerols,9.85,3.6,448
498,Viña Doña Raquel,Viña Doña Raquel 2022,2022,Rueda,0,Cerrosol,9.85,3.4,128
499,Valdelagunde Verdejo,Valdelagunde Verdejo 2022,2022,Rueda,0,Bodegas Pedro Escudero,9.85,4.0,3335
